experiment,model,item,score,score_top_n,category,H_score,score_expected
AUDIT scale,Falcon-3-10B-Instruct,3,4.0384246601827245,4.944475416291244,,,
AUDIT scale,Falcon-3-10B-Instruct,4,3.866286533806398,4.8107290809184375,,,
AUDIT scale,Falcon-3-10B-Instruct,5,4.433017767079691,5.0,,,
AUDIT scale,Falcon-3-10B-Instruct,6,4.40428957524295,5.0,,,
AUDIT scale,Falcon-3-10B-Instruct,7,4.525563394072502,5.0,,,
AUDIT scale,Falcon-3-10B-Instruct,8,4.330748448051675,5.0,,,
AUDIT scale,Falcon-3-10B-Instruct,9,4.35099707060564,5.000000000000001,,,
AUDIT scale,Falcon-3-10B-Instruct,10,2.248216997650645,2.6160078982743413,,,
AUDIT scale,Falcon-3-10B-Instruct,11,2.2393831641283684,2.6111838197969997,,,
AUDIT scale,Falcon-3-1B-Instruct,1,1.6032949221106851,1.7809024162948088,,,
AUDIT scale,Falcon-3-1B-Instruct,2,3.1507291705219505,3.339634481770768,,,
AUDIT scale,Falcon-3-1B-Instruct,3,3.2394884854834585,3.4939367308040374,,,
AUDIT scale,Falcon-3-1B-Instruct,4,3.212912027491251,3.5082805056868893,,,
AUDIT scale,Falcon-3-1B-Instruct,5,3.197229156175981,3.510876937436304,,,
AUDIT scale,Falcon-3-1B-Instruct,6,3.24380647136262,3.6386392406873225,,,
AUDIT scale,Falcon-3-1B-Instruct,7,3.2277414082975673,3.4688325542088223,,,
AUDIT scale,Falcon-3-1B-Instruct,8,3.2493609725621373,3.440557621545264,,,
AUDIT scale,Falcon-3-1B-Instruct,9,3.283765180265526,3.6166607151520136,,,
AUDIT scale,Falcon-3-1B-Instruct,10,2.4789804120930934,2.970279945129579,,,
AUDIT scale,Falcon-3-1B-Instruct,11,2.454751419970148,2.9440029720120786,,,
AUDIT scale,Falcon-3-7B-Instruct,1,1.709017824040363,1.940339495990829,,,
AUDIT scale,Falcon-3-7B-Instruct,2,2.616143924305093,2.315970558624358,,,
AUDIT scale,Falcon-3-7B-Instruct,3,2.458572157912202,2.2660055613735923,,,
AUDIT scale,Falcon-3-7B-Instruct,4,2.5224007918835816,2.265689092430241,,,
AUDIT scale,Falcon-3-7B-Instruct,5,2.4143189522024886,2.018461762706072,,,
AUDIT scale,Falcon-3-7B-Instruct,6,2.398764611757283,1.868675792328176,,,
AUDIT scale,Falcon-3-7B-Instruct,7,2.3626718458355023,1.6957860380055476,,,
AUDIT scale,Falcon-3-7B-Instruct,8,2.3690829711930697,1.9896575338279,,,
AUDIT scale,Falcon-3-7B-Instruct,9,2.4010304989892233,2.104726680165782,,,
AUDIT scale,Falcon-3-7B-Instruct,10,2.3145105535535793,2.5742944827768546,,,
AUDIT scale,Falcon-3-7B-Instruct,11,2.31197014480007,2.596833438490851,,,
AUDIT scale,LFM2-1.2B,1,1.1729445392273563,1.0,,,
AUDIT scale,LFM2-1.2B,2,3.0060540006471497,2.947222287447478,,,
AUDIT scale,LFM2-1.2B,3,2.874943281368782,2.4860478389028233,,,
AUDIT scale,LFM2-1.2B,4,2.940326019221972,2.8272579264445374,,,
AUDIT scale,LFM2-1.2B,5,2.9589720573862612,2.660617719308199,,,
AUDIT scale,LFM2-1.2B,6,2.8970460709442643,2.3169404500668023,,,
AUDIT scale,LFM2-1.2B,7,2.966677047493582,2.747907284597255,,,
AUDIT scale,LFM2-1.2B,8,3.0318936897032605,2.741083622191407,,,
AUDIT scale,LFM2-1.2B,9,2.936386158453176,2.573284795816509,,,
AUDIT scale,LFM2-1.2B,10,1.8442797713914123,1.40488797367999,,,
AUDIT scale,LFM2-1.2B,11,1.8319714486402063,1.4761656049170782,,,
AUDIT scale,LFM2-2.6B,1,1.4239410876439809,1.1990313333427265,,,
AUDIT scale,LFM2-2.6B,2,2.933725613793938,2.99372477495051,,,
AUDIT scale,LFM2-2.6B,3,2.656145504657021,2.169823226653904,,,
AUDIT scale,LFM2-2.6B,4,2.756222791855618,2.330208695977976,,,
AUDIT scale,LFM2-2.6B,5,2.4944026279983533,1.6667524886443417,,,
AUDIT scale,LFM2-2.6B,6,2.416591531756364,1.535652423437659,,,
AUDIT scale,LFM2-2.6B,7,2.338181021190589,1.514993916690273,,,
AUDIT scale,LFM2-2.6B,8,2.533653667163128,1.6697428547840245,,,
AUDIT scale,LFM2-2.6B,9,2.492928283748726,1.747005477629821,,,
AUDIT scale,LFM2-2.6B,10,1.8236852824907663,1.4270489908715571,,,
AUDIT scale,LFM2-2.6B,11,1.776758049028236,1.2350152682535571,,,
AUDIT scale,LFM2-8B-A1B,1,1.5359057606692372,1.5584562985691808,,,
AUDIT scale,LFM2-8B-A1B,2,2.945419315402162,3.029894427433863,,,
AUDIT scale,LFM2-8B-A1B,3,2.8735528632109206,2.829291728915039,,,
AUDIT scale,LFM2-8B-A1B,4,2.898337547002222,2.873696916880034,,,
AUDIT scale,LFM2-8B-A1B,5,2.816110480549439,2.489485113008839,,,
AUDIT scale,LFM2-8B-A1B,6,2.8262586323237464,2.6029662564176927,,,
AUDIT scale,LFM2-8B-A1B,7,2.7471669405777748,2.234729001986356,,,
AUDIT scale,LFM2-8B-A1B,8,2.8276582331660194,2.5365257866421747,,,
AUDIT scale,LFM2-8B-A1B,9,2.799390137480638,2.6206007569240173,,,
AUDIT scale,LFM2-8B-A1B,10,2.3391707448121988,2.819275651816207,,,
AUDIT scale,LFM2-8B-A1B,11,2.317995139004193,2.7330650165697503,,,
AUDIT scale,Llama-3.1-70B-Instruct,1,1.5527288163734647,1.570983440991068,,,
AUDIT scale,Llama-3.1-70B-Instruct,2,3.053693519736546,3.129977095654717,,,
AUDIT scale,Llama-3.1-70B-Instruct,3,3.5367546024616963,4.52116759903826,,,
AUDIT scale,Llama-3.1-70B-Instruct,4,3.357889015783764,4.07368516984398,,,
AUDIT scale,Llama-3.1-70B-Instruct,5,3.942952964283747,4.910419505064386,,,
AUDIT scale,Llama-3.1-70B-Instruct,6,3.9290929286754,4.8746361856412985,,,
AUDIT scale,Llama-3.1-70B-Instruct,7,4.1650892218522015,5.0,,,
AUDIT scale,Llama-3.1-70B-Instruct,8,3.8021407911710665,4.668607402359909,,,
AUDIT scale,Llama-3.1-70B-Instruct,9,3.909459581780492,4.8416120786785415,,,
AUDIT scale,Llama-3.1-70B-Instruct,10,2.243263310041085,2.721220101193799,,,
AUDIT scale,Llama-3.1-70B-Instruct,11,2.261207979444132,2.618136491842908,,,
AUDIT scale,Llama-3.1-8B-Instruct,1,1.508821505317092,1.498338365226232,,,
AUDIT scale,Llama-3.1-8B-Instruct,2,3.1779274639673556,3.5710829596817013,,,
AUDIT scale,Llama-3.1-8B-Instruct,3,3.482672619763271,4.1586742782428265,,,
AUDIT scale,Llama-3.1-8B-Instruct,4,3.3456001595814215,3.878869082189662,,,
AUDIT scale,Llama-3.1-8B-Instruct,5,3.61189643573401,4.409524995803244,,,
AUDIT scale,Llama-3.1-8B-Instruct,6,3.695902616192603,4.678364937327382,,,
AUDIT scale,Llama-3.1-8B-Instruct,7,3.75846467880961,4.62703345247482,,,
AUDIT scale,Llama-3.1-8B-Instruct,8,3.507922200795594,4.127612255324136,,,
AUDIT scale,Llama-3.1-8B-Instruct,9,3.6074233207172135,4.485339618930864,,,
AUDIT scale,Llama-3.1-8B-Instruct,10,1.6919422801173525,1.185834062422712,,,
AUDIT scale,Llama-3.1-8B-Instruct,11,1.6760264726405378,1.1822818147763337,,,
AUDIT scale,Llama-3.2-1B-Instruct,1,1.3289681413600238,1.010167129234332,,,
AUDIT scale,Llama-3.2-1B-Instruct,2,2.9088826204928417,2.777077973286958,,,
AUDIT scale,Llama-3.2-1B-Instruct,3,2.576155814448358,1.833898371520314,,,
AUDIT scale,Llama-3.2-1B-Instruct,4,2.675266687361629,2.138489645390543,,,
AUDIT scale,Llama-3.2-1B-Instruct,5,2.2956601117588926,1.1847132599722383,,,
AUDIT scale,Llama-3.2-1B-Instruct,6,2.224709535435074,1.345325970767303,,,
AUDIT scale,Llama-3.2-1B-Instruct,7,2.068682831621718,1.1433045504884265,,,
AUDIT scale,Llama-3.2-1B-Instruct,8,2.454789600784914,1.5264887834623515,,,
AUDIT scale,Llama-3.2-1B-Instruct,9,2.2970055560242093,1.3658187428024302,,,
AUDIT scale,Llama-3.2-1B-Instruct,10,1.8797277605845084,1.5602437191249052,,,
AUDIT scale,Llama-3.2-1B-Instruct,11,1.875809338846805,1.492281088389172,,,
AUDIT scale,Llama-3.2-3B-Instruct,1,1.8541233580154104,2.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,2,2.3744650830877156,2.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,3,2.241154754180112,2.018811807196262,,,
AUDIT scale,Llama-3.2-3B-Instruct,4,2.262641521855283,2.020786856356747,,,
AUDIT scale,Llama-3.2-3B-Instruct,5,2.1666152166234425,1.9749060047926577,,,
AUDIT scale,Llama-3.2-3B-Instruct,6,2.0985403970432968,1.9433371472803336,,,
AUDIT scale,Llama-3.2-3B-Instruct,7,2.027227117196007,1.5425784506888922,,,
AUDIT scale,Llama-3.2-3B-Instruct,8,2.1834395657365535,2.017633210585652,,,
AUDIT scale,Llama-3.2-3B-Instruct,9,2.1543980888945393,2.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,10,2.1467143055046587,2.0039480264978957,,,
AUDIT scale,Llama-3.2-3B-Instruct,11,2.19998992607692,2.2593094688300153,,,
AUDIT scale,Llama-3.3-70B-Instruct,1,1.2513051024785842,1.0,,,
AUDIT scale,Llama-3.3-70B-Instruct,2,3.3593539717371232,3.698294619447571,,,
AUDIT scale,Llama-3.3-70B-Instruct,3,3.9168493084094975,4.7847323930925425,,,
AUDIT scale,Llama-3.3-70B-Instruct,4,3.728067976222281,4.637157019685821,,,
AUDIT scale,Llama-3.3-70B-Instruct,5,4.155462731257926,4.9524482895813104,,,
AUDIT scale,Llama-3.3-70B-Instruct,6,4.174944524529152,4.95304871266834,,,
AUDIT scale,Llama-3.3-70B-Instruct,7,4.199324134757864,4.923542330542244,,,
AUDIT scale,Llama-3.3-70B-Instruct,8,4.098382717329316,4.97950093510892,,,
AUDIT scale,Llama-3.3-70B-Instruct,9,4.144997063617297,5.0,,,
AUDIT scale,Llama-3.3-70B-Instruct,10,2.199368546339055,2.60100943201832,,,
AUDIT scale,Llama-3.3-70B-Instruct,11,2.1915327803785902,2.460985348684808,,,
AUDIT scale,Ministral-8B-Instruct-2410,1,1.514820488714142,1.4383297863019826,,,
AUDIT scale,Ministral-8B-Instruct-2410,2,2.666527450658237,2.313669672625116,,,
AUDIT scale,Ministral-8B-Instruct-2410,3,2.393189515822701,1.762073673988687,,,
AUDIT scale,Ministral-8B-Instruct-2410,4,2.479451900943078,1.838620531750264,,,
AUDIT scale,Ministral-8B-Instruct-2410,5,2.356016298617028,1.7121230016036406,,,
AUDIT scale,Ministral-8B-Instruct-2410,6,2.242961355993051,1.3206405554794116,,,
AUDIT scale,Ministral-8B-Instruct-2410,7,2.145393272587377,1.1399257202642026,,,
AUDIT scale,Ministral-8B-Instruct-2410,8,2.351938365890816,1.6381502284002007,,,
AUDIT scale,Ministral-8B-Instruct-2410,9,2.325997394893989,1.5441141101289528,,,
AUDIT scale,Ministral-8B-Instruct-2410,10,1.8049622193465344,1.381821726786894,,,
AUDIT scale,Ministral-8B-Instruct-2410,11,1.8332560237135096,1.4567867946774915,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,1,1.8672697207190243,2.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,2,2.281916817003291,2.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,3,2.2367967146008323,2.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,4,2.258679293179881,2.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,5,2.2321842122199675,2.0031984746725477,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,6,2.136615875761322,1.9839926220736168,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,7,2.169727695865198,1.5609457828876174,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,8,2.1983636202623646,2.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,9,2.194620778820612,2.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,10,1.9151447967224344,1.9533274236647271,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,11,1.8675064553701917,1.845440755923436,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,1,1.320709823583528,1.0491103727301474,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,2,2.884205393068104,2.740799138330022,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,3,2.3240167771507547,1.4451456055338952,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,4,2.4867595010599177,1.8340730698818288,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,5,2.008297434934589,1.1594532804462876,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,6,1.9609210063318827,1.1398086359287896,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,7,1.7841986203589413,1.0370715626561502,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,8,2.1622740330547288,1.230293414428033,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,9,2.0207155275747732,1.155036725745086,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,10,1.868924583740031,1.4931273218158734,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,11,1.8705681046609812,1.5061728308215048,,,
AUDIT scale,OLMo-2-7B-Instruct,1,1.5086713832278644,1.389416106307841,,,
AUDIT scale,OLMo-2-7B-Instruct,2,3.0560870864106167,3.1727394868775107,,,
AUDIT scale,OLMo-2-7B-Instruct,3,3.065323453471761,2.8939199058135023,,,
AUDIT scale,OLMo-2-7B-Instruct,4,3.1249479964397016,3.355548409798116,,,
AUDIT scale,OLMo-2-7B-Instruct,5,3.257809649827818,3.4272191382051136,,,
AUDIT scale,OLMo-2-7B-Instruct,6,3.296786986368735,3.667586064382999,,,
AUDIT scale,OLMo-2-7B-Instruct,7,3.3377337129548335,3.558090481482612,,,
AUDIT scale,OLMo-2-7B-Instruct,8,3.208590764487765,3.071463788830622,,,
AUDIT scale,OLMo-2-7B-Instruct,9,3.2197162121560456,3.517324758988618,,,
AUDIT scale,OLMo-2-7B-Instruct,10,1.8024053957945825,1.397114037128384,,,
AUDIT scale,OLMo-2-7B-Instruct,11,1.8001249909190222,1.3261430835375785,,,
AUDIT scale,Phi-3-medium-128k-instruct,1,1.4942253571454556,1.4071289280775086,,,
AUDIT scale,Phi-3-medium-128k-instruct,2,3.032861567370263,3.074196607473641,,,
AUDIT scale,Phi-3-medium-128k-instruct,3,3.26315102188993,3.6434624274538017,,,
AUDIT scale,Phi-3-medium-128k-instruct,4,3.2097497644328374,3.732580267862102,,,
AUDIT scale,Phi-3-medium-128k-instruct,5,3.561328922192667,4.399288993835993,,,
AUDIT scale,Phi-3-medium-128k-instruct,6,3.571530607793011,4.376041589859328,,,
AUDIT scale,Phi-3-medium-128k-instruct,7,3.5540917932816676,4.114712958568268,,,
AUDIT scale,Phi-3-medium-128k-instruct,8,3.4751336854762354,4.267171948743387,,,
AUDIT scale,Phi-3-medium-128k-instruct,9,3.4599374035394552,4.225020293059266,,,
AUDIT scale,Phi-3-medium-128k-instruct,10,2.139980009044243,2.4696649257255183,,,
AUDIT scale,Phi-3-medium-128k-instruct,11,2.1315451135141132,2.2742059292884957,,,
AUDIT scale,Phi-3-mini-128k-instruct,1,1.5195010300607723,1.4799410438226206,,,
AUDIT scale,Phi-3-mini-128k-instruct,2,3.24745814333842,3.718859989439941,,,
AUDIT scale,Phi-3-mini-128k-instruct,3,3.66119201816631,4.6214809322290025,,,
AUDIT scale,Phi-3-mini-128k-instruct,4,3.4991105621954706,4.286972794100649,,,
AUDIT scale,Phi-3-mini-128k-instruct,5,3.9360309644067177,4.815814260866764,,,
AUDIT scale,Phi-3-mini-128k-instruct,6,3.93053282881924,4.870526636678949,,,
AUDIT scale,Phi-3-mini-128k-instruct,7,4.039370783489903,4.804070036527479,,,
AUDIT scale,Phi-3-mini-128k-instruct,8,3.883801681302332,4.838712283224453,,,
AUDIT scale,Phi-3-mini-128k-instruct,9,3.8815334120989617,4.901759968960817,,,
AUDIT scale,Phi-3-mini-128k-instruct,10,1.473078384962366,1.1499987560014415,,,
AUDIT scale,Phi-3-mini-128k-instruct,11,1.450086639763999,1.102246086993491,,,
AUDIT scale,Phi-3.5-mini-instruct,1,1.5757517734349256,1.7733089623847846,,,
AUDIT scale,Phi-3.5-mini-instruct,2,3.026515374800739,3.203603589172796,,,
AUDIT scale,Phi-3.5-mini-instruct,3,2.97409257433265,3.142267464530405,,,
AUDIT scale,Phi-3.5-mini-instruct,4,3.008399814685972,3.1484400489906315,,,
AUDIT scale,Phi-3.5-mini-instruct,5,2.9922801645554173,3.0105096372122775,,,
AUDIT scale,Phi-3.5-mini-instruct,6,2.9317929163736913,2.8254927075279963,,,
AUDIT scale,Phi-3.5-mini-instruct,7,2.821616335366259,2.5070719828715973,,,
AUDIT scale,Phi-3.5-mini-instruct,8,2.8973090104352814,2.9056133809925155,,,
AUDIT scale,Phi-3.5-mini-instruct,9,2.9620821847297343,2.981495915824407,,,
AUDIT scale,Phi-3.5-mini-instruct,10,1.4101217596971594,1.2903867457665688,,,
AUDIT scale,Phi-3.5-mini-instruct,11,1.3451979924483206,1.1753926371041954,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,1,1.4063444025570158,1.1502950470058877,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,2,2.9553889820217125,2.8123125266613327,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,3,2.741205902478999,2.2717426156346723,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,4,2.821938947435612,2.4491439516576716,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,5,2.763079998755054,2.011547298105164,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,6,2.6830634776603945,1.930575862102689,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,7,2.680391167551378,1.834195968515937,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,8,2.7302618206669136,2.1497798331499633,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,9,2.7629625726120968,1.942968410830329,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,10,1.7697522922602826,1.256616505386793,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,11,1.7373971817128833,1.254404472756236,,,
AUDIT scale,Qwen2.5-14B-Instruct,1,1.6338607890929475,1.8903376185623229,,,
AUDIT scale,Qwen2.5-14B-Instruct,2,2.706784177355272,2.61164073778456,,,
AUDIT scale,Qwen2.5-14B-Instruct,3,2.3840327523591456,2.1721119392074306,,,
AUDIT scale,Qwen2.5-14B-Instruct,4,2.5371688359919244,2.5171937982325834,,,
AUDIT scale,Qwen2.5-14B-Instruct,5,2.2610193772265017,1.9733853994618984,,,
AUDIT scale,Qwen2.5-14B-Instruct,6,2.156109255729468,1.7178279074849143,,,
AUDIT scale,Qwen2.5-14B-Instruct,7,2.040332543308026,1.3046806360681893,,,
AUDIT scale,Qwen2.5-14B-Instruct,8,2.3203127281178735,1.9309937792428695,,,
AUDIT scale,Qwen2.5-14B-Instruct,9,2.274588033292646,1.930622789931248,,,
AUDIT scale,Qwen2.5-14B-Instruct,10,2.242283667702596,2.511070415526115,,,
AUDIT scale,Qwen2.5-14B-Instruct,11,2.2756097343621935,2.627899628245205,,,
AUDIT scale,Qwen2.5-32B-Instruct,1,1.7443174107700414,1.9703255849921633,,,
AUDIT scale,Qwen2.5-32B-Instruct,2,2.662153756146243,2.232444223583296,,,
AUDIT scale,Qwen2.5-32B-Instruct,3,3.0532668675614967,2.812629707713931,,,
AUDIT scale,Qwen2.5-32B-Instruct,4,2.8344495929662292,2.47655823277804,,,
AUDIT scale,Qwen2.5-32B-Instruct,5,3.527447352592324,4.064003772375646,,,
AUDIT scale,Qwen2.5-32B-Instruct,6,3.4616753969166263,3.7549168210622894,,,
AUDIT scale,Qwen2.5-32B-Instruct,7,3.8370273109485145,4.5720471683521104,,,
AUDIT scale,Qwen2.5-32B-Instruct,8,3.2423147002705557,3.2007683146887635,,,
AUDIT scale,Qwen2.5-32B-Instruct,9,3.2902551500638717,3.2209165719990898,,,
AUDIT scale,Qwen2.5-32B-Instruct,10,2.1409530887351527,2.3199920654846418,,,
AUDIT scale,Qwen2.5-32B-Instruct,11,2.1753093084160433,2.2561229764251864,,,
AUDIT scale,Qwen2.5-3B-Instruct,1,1.3640709226136964,1.0586645127305505,,,
AUDIT scale,Qwen2.5-3B-Instruct,2,3.0505597962290287,3.0377949330413547,,,
AUDIT scale,Qwen2.5-3B-Instruct,3,3.108025746699943,2.980578949470321,,,
AUDIT scale,Qwen2.5-3B-Instruct,4,3.1274989792739767,3.285660972926544,,,
AUDIT scale,Qwen2.5-3B-Instruct,5,3.2933800338421717,3.7462856325889087,,,
AUDIT scale,Qwen2.5-3B-Instruct,6,3.2320028524660462,3.205137676989639,,,
AUDIT scale,Qwen2.5-3B-Instruct,7,3.2094985039067745,3.1659365952573517,,,
AUDIT scale,Qwen2.5-3B-Instruct,8,3.2230764944206114,3.450644680906821,,,
AUDIT scale,Qwen2.5-3B-Instruct,9,3.232190581511422,3.5181357450705204,,,
AUDIT scale,Qwen2.5-3B-Instruct,10,2.3163888922764206,2.822761012151887,,,
AUDIT scale,Qwen2.5-3B-Instruct,11,2.302963933100921,2.7051484501127545,,,
AUDIT scale,Qwen2.5-7B-Instruct,1,1.3350283415265256,1.03947742788789,,,
AUDIT scale,Qwen2.5-7B-Instruct,2,3.0522735889526467,3.0870754719256857,,,
AUDIT scale,Qwen2.5-7B-Instruct,3,3.2679816670607837,3.7031927431327394,,,
AUDIT scale,Qwen2.5-7B-Instruct,4,3.2404805994193713,3.693015482213123,,,
AUDIT scale,Qwen2.5-7B-Instruct,5,3.6243177447036303,4.326628955720599,,,
AUDIT scale,Qwen2.5-7B-Instruct,6,3.5374432991758247,4.343669595070272,,,
AUDIT scale,Qwen2.5-7B-Instruct,7,3.690923410469837,4.53878858780708,,,
AUDIT scale,Qwen2.5-7B-Instruct,8,3.466720625962581,4.054470242281897,,,
AUDIT scale,Qwen2.5-7B-Instruct,9,3.524365430104,3.997652083487066,,,
AUDIT scale,Qwen2.5-7B-Instruct,10,2.280825606166618,2.6819920099630776,,,
AUDIT scale,Qwen2.5-7B-Instruct,11,2.298547775180519,2.763697127399691,,,
AUDIT scale,Qwen3-1.7B,1,1.760341219476969,2.0,,,
AUDIT scale,Qwen3-1.7B,2,2.9324559604954796,3.2817368865675505,,,
AUDIT scale,Qwen3-1.7B,3,3.906899304505444,4.888379231587669,,,
AUDIT scale,Qwen3-1.7B,4,3.673821000376596,4.733647820110136,,,
AUDIT scale,Qwen3-1.7B,5,4.4939668163624615,4.9373957649189135,,,
AUDIT scale,Qwen3-1.7B,6,4.465558529620189,4.999999999999999,,,
AUDIT scale,Qwen3-1.7B,7,4.661607714607089,4.999999999999998,,,
AUDIT scale,Qwen3-1.7B,8,4.233597380700602,4.969804649302761,,,
AUDIT scale,Qwen3-1.7B,9,4.351495097314679,4.970210141715304,,,
AUDIT scale,Qwen3-1.7B,10,2.1285146780795365,2.188683010352202,,,
AUDIT scale,Qwen3-1.7B,11,2.1054623047829018,2.1102699221676775,,,
AUDIT scale,Qwen3-14B,1,1.769095393343732,1.9900958024069897,,,
AUDIT scale,Qwen3-14B,2,2.5927014382159568,2.1336755394221965,,,
AUDIT scale,Qwen3-14B,3,2.843021077835171,2.421671321428875,,,
AUDIT scale,Qwen3-14B,4,2.7070105766366583,2.2234166575606387,,,
AUDIT scale,Qwen3-14B,5,3.293598125656614,3.1275808396758635,,,
AUDIT scale,Qwen3-14B,6,3.217852873244221,2.9762392353919003,,,
AUDIT scale,Qwen3-14B,7,3.58745899548534,4.334277710975039,,,
AUDIT scale,Qwen3-14B,8,3.0639133373865772,2.65194479401609,,,
AUDIT scale,Qwen3-14B,9,3.0721057145084867,2.59242560866064,,,
AUDIT scale,Qwen3-14B,10,2.086819181497309,2.106924606604229,,,
AUDIT scale,Qwen3-14B,11,2.0655501355971695,2.0601616128009357,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,1,1.169622954408423,1.010025337747604,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,2,3.058018007050683,2.9999999999999996,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,3,2.977364348858516,2.6866356594328313,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,4,3.074164293011121,3.0214518995383637,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,5,3.0872733486038313,3.0991903465524904,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,6,3.0014030348973253,2.8564621453192935,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,7,3.0250752674966592,2.7716964182825263,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,8,3.090665683713885,2.850661484404706,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,9,3.0458783195846397,3.0118611876360175,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,10,2.4599684712011824,2.9208953827533626,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,11,2.4490192957641597,2.921083839682857,,,
AUDIT scale,Qwen3-32B,1,1.409505796305049,1.1593457707380093,,,
AUDIT scale,Qwen3-32B,2,3.1357713625783066,3.473683002031526,,,
