experiment,model,item,score,score_top_n,category,H_score,score_expected
AUDIT scale,Llama-3.1-70B-Instruct,11,0.2012972616021675,0.1200050964865537,,,
AUDIT scale,Llama-3.1-8B-Instruct,1,0.9124563579132028,0.9300000009708156,,,
AUDIT scale,Llama-3.1-8B-Instruct,2,2.334325154553816,2.300164882273091,,,
AUDIT scale,Llama-3.1-8B-Instruct,3,0.8267540073270349,0.809713301330829,,,
AUDIT scale,Llama-3.1-8B-Instruct,4,1.197250155648861,1.249127331764886,,,
AUDIT scale,Llama-3.1-8B-Instruct,5,0.3356327404915402,0.3306858061745941,,,
AUDIT scale,Llama-3.1-8B-Instruct,6,0.2568568441045355,0.2906959939213512,,,
AUDIT scale,Llama-3.1-8B-Instruct,7,0.0341556598244447,0.0402669469436193,,,
AUDIT scale,Llama-3.1-8B-Instruct,8,0.5435357527655422,0.5291761186242833,,,
AUDIT scale,Llama-3.1-8B-Instruct,9,0.4996275720739301,0.4897008395134828,,,
AUDIT scale,Llama-3.1-8B-Instruct,10,0.3047612884124619,0.3799938516549828,,,
AUDIT scale,Llama-3.1-8B-Instruct,11,0.1949455830765013,0.2199992050186795,,,
AUDIT scale,Llama-3.2-1B-Instruct,1,0.9235612373649196,0.930000075315561,,,
AUDIT scale,Llama-3.2-1B-Instruct,2,2.415043441624342,2.4600459059889177,,,
AUDIT scale,Llama-3.2-1B-Instruct,3,0.7727312106990428,0.7694129178648712,,,
AUDIT scale,Llama-3.2-1B-Instruct,4,1.237852251701968,1.1288016028978292,,,
AUDIT scale,Llama-3.2-1B-Instruct,5,0.3702980810747419,0.3986424869042241,,,
AUDIT scale,Llama-3.2-1B-Instruct,6,0.2891792847283562,0.219985465994021,,,
AUDIT scale,Llama-3.2-1B-Instruct,7,0.0277847476135821,0.0600112984812339,,,
AUDIT scale,Llama-3.2-1B-Instruct,8,0.5411167615415956,0.5698877910279071,,,
AUDIT scale,Llama-3.2-1B-Instruct,9,0.3604378898397474,0.3804647229357622,,,
AUDIT scale,Llama-3.2-1B-Instruct,10,0.2207567516728353,0.1800030896772489,,,
AUDIT scale,Llama-3.2-1B-Instruct,11,0.19044644244584,0.2200011791641663,,,
AUDIT scale,Llama-3.2-3B-Instruct,1,0.9268191392914226,0.9599999455711034,,,
AUDIT scale,Llama-3.2-3B-Instruct,2,2.41817886312007,2.4090554819497703,,,
AUDIT scale,Llama-3.2-3B-Instruct,3,0.7885605346979528,0.7102341563292892,,,
AUDIT scale,Llama-3.2-3B-Instruct,4,1.2244533358143417,1.1001446736756313,,,
AUDIT scale,Llama-3.2-3B-Instruct,5,0.3148251467337291,0.2300261356356608,,,
AUDIT scale,Llama-3.2-3B-Instruct,6,0.2606691894920585,0.2909107069246281,,,
AUDIT scale,Llama-3.2-3B-Instruct,7,0.0272349548517508,0.0301581822306567,,,
AUDIT scale,Llama-3.2-3B-Instruct,8,0.4929714143454333,0.5890411352758476,,,
AUDIT scale,Llama-3.2-3B-Instruct,9,0.3996613675310298,0.4309386387558666,,,
AUDIT scale,Llama-3.2-3B-Instruct,10,0.2625737085260076,0.1399810628737752,,,
AUDIT scale,Llama-3.2-3B-Instruct,11,0.2136228981924425,0.2999730374084564,,,
AUDIT scale,Llama-3.3-70B-Instruct,1,0.9210408501056236,0.93999999665826,,,
AUDIT scale,Llama-3.3-70B-Instruct,2,2.33631762006352,2.2694555682127393,,,
AUDIT scale,Llama-3.3-70B-Instruct,3,0.7456975646508183,0.729195988235447,,,
AUDIT scale,Llama-3.3-70B-Instruct,4,1.198577140299413,1.2276537882556386,,,
AUDIT scale,Llama-3.3-70B-Instruct,5,0.3358469390142692,0.3700229172168773,,,
AUDIT scale,Llama-3.3-70B-Instruct,6,0.2806284716261235,0.2789482358436511,,,
AUDIT scale,Llama-3.3-70B-Instruct,7,0.013602809694944,0.0100412744074496,,,
AUDIT scale,Llama-3.3-70B-Instruct,8,0.5299196503278975,0.5797148898400308,,,
AUDIT scale,Llama-3.3-70B-Instruct,9,0.3798711289181092,0.3797432599132107,,,
AUDIT scale,Llama-3.3-70B-Instruct,10,0.3314801134532656,0.3800128196416003,,,
AUDIT scale,Llama-3.3-70B-Instruct,11,0.2845168193016308,0.2600230877115708,,,
AUDIT scale,Ministral-8B-Instruct-2410,1,0.925696170574504,0.930000019969837,,,
AUDIT scale,Ministral-8B-Instruct-2410,2,2.3224393202708247,2.358197276335431,,,
AUDIT scale,Ministral-8B-Instruct-2410,3,0.7801635454723285,0.7704540584849896,,,
AUDIT scale,Ministral-8B-Instruct-2410,4,1.325987140102661,1.3604770398210604,,,
AUDIT scale,Ministral-8B-Instruct-2410,5,0.3510322310001644,0.3003747651304267,,,
AUDIT scale,Ministral-8B-Instruct-2410,6,0.2930814481139439,0.349627390910208,,,
AUDIT scale,Ministral-8B-Instruct-2410,7,0.0115081069153196,0.0099516440018355,,,
AUDIT scale,Ministral-8B-Instruct-2410,8,0.5036457806675669,0.5706789544185008,,,
AUDIT scale,Ministral-8B-Instruct-2410,9,0.37169045249136,0.4398242143118501,,,
AUDIT scale,Ministral-8B-Instruct-2410,10,0.2532535366017974,0.3400111467544695,,,
AUDIT scale,Ministral-8B-Instruct-2410,11,0.200114671492727,0.2399804316638099,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,1,0.9207446005417363,0.9099999642300324,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,2,2.3785841139720474,2.481393450122811,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,3,0.7712933651583381,0.6896183146716568,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,4,1.141738256515242,1.1195201390375544,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,5,0.3668339449375808,0.3797601120942622,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,6,0.2601798306251499,0.2201077330071877,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,7,0.0163019537009124,0.0099378771382058,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,8,0.4987566078965311,0.4098577408563771,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,9,0.3785976553330012,0.3596878378302174,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,10,0.2811810301620688,0.2200027197847555,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,11,0.2452396247592837,0.4199958085058,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,1,0.919202389879494,0.909999993200404,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,2,2.3587015165701946,2.370660998579823,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,3,0.7895687196177624,0.829825153626489,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,4,1.244380215193324,1.260468762836034,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,5,0.3113023629341707,0.3199328131086202,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,6,0.2623539273701427,0.3514270061788367,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,7,0.0249667398109356,0.0299588192034126,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,8,0.5174016301269158,0.4496833316419075,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,9,0.4194468076125525,0.4305837655839073,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,10,0.2926952782058308,0.1999999359610809,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,11,0.2242456447104759,0.1800268459552489,,,
AUDIT scale,OLMo-2-7B-Instruct,1,0.9217840145379734,0.919999965518442,,,
AUDIT scale,OLMo-2-7B-Instruct,2,2.361362703352041,2.460319886805001,,,
AUDIT scale,OLMo-2-7B-Instruct,3,0.8060457206396341,0.6707256970160543,,,
AUDIT scale,OLMo-2-7B-Instruct,4,1.24875095964238,1.2509996983738376,,,
AUDIT scale,OLMo-2-7B-Instruct,5,0.3257394023698176,0.2802319338109926,,,
AUDIT scale,OLMo-2-7B-Instruct,6,0.2553214812900325,0.1900230734453541,,,
AUDIT scale,OLMo-2-7B-Instruct,7,0.0099125319934026,0.0098860387129911,,,
AUDIT scale,OLMo-2-7B-Instruct,8,0.4988498204176103,0.4800968222060786,,,
AUDIT scale,OLMo-2-7B-Instruct,9,0.4041757104745178,0.3998688337362387,,,
AUDIT scale,OLMo-2-7B-Instruct,10,0.273602180345365,0.4000361746589253,,,
AUDIT scale,OLMo-2-7B-Instruct,11,0.1995395317864059,0.1999551653888072,,,
AUDIT scale,Phi-3-medium-128k-instruct,1,0.9144004039115512,0.9100000105110728,,,
AUDIT scale,Phi-3-medium-128k-instruct,2,2.445521581402721,2.539715161853002,,,
AUDIT scale,Phi-3-medium-128k-instruct,3,0.7848794240317579,0.6715468052396788,,,
AUDIT scale,Phi-3-medium-128k-instruct,4,1.2002075648863348,1.20103734329357,,,
AUDIT scale,Phi-3-medium-128k-instruct,5,0.3475093792452201,0.3398458711938975,,,
AUDIT scale,Phi-3-medium-128k-instruct,6,0.2391439731980534,0.1894821136704703,,,
AUDIT scale,Phi-3-medium-128k-instruct,7,0.0404452775438201,0.0400127883736986,,,
AUDIT scale,Phi-3-medium-128k-instruct,8,0.4923892504103523,0.4699783052898634,,,
AUDIT scale,Phi-3-medium-128k-instruct,9,0.4083285530073917,0.4406260660128882,,,
AUDIT scale,Phi-3-medium-128k-instruct,10,0.2816291494362772,0.3799882083233157,,,
AUDIT scale,Phi-3-medium-128k-instruct,11,0.1750705521478366,0.1399963708701207,,,
AUDIT scale,Phi-3-mini-128k-instruct,1,0.9227314565467116,0.9399999787124338,,,
AUDIT scale,Phi-3-mini-128k-instruct,2,2.372908404673785,2.3497378942384723,,,
AUDIT scale,Phi-3-mini-128k-instruct,3,0.7906138434051987,0.7292989706065999,,,
AUDIT scale,Phi-3-mini-128k-instruct,4,1.2840232632238984,1.3396034972748032,,,
AUDIT scale,Phi-3-mini-128k-instruct,5,0.3385463509761283,0.4106120296159165,,,
AUDIT scale,Phi-3-mini-128k-instruct,6,0.2603416742036247,0.2800650447108715,,,
AUDIT scale,Phi-3-mini-128k-instruct,7,0.0249944177966101,0.0099900414786104,,,
AUDIT scale,Phi-3-mini-128k-instruct,8,0.489164415646073,0.4597840407622025,,,
AUDIT scale,Phi-3-mini-128k-instruct,9,0.3876138772253095,0.3602933090029666,,,
AUDIT scale,Phi-3-mini-128k-instruct,10,0.2326867220573199,0.2400064126016599,,,
AUDIT scale,Phi-3-mini-128k-instruct,11,0.2119572517503313,0.1200045987427063,,,
AUDIT scale,Phi-3.5-mini-instruct,1,0.925387936217148,0.94000001328336,,,
AUDIT scale,Phi-3.5-mini-instruct,2,2.4588990761403497,2.5105140667150265,,,
AUDIT scale,Phi-3.5-mini-instruct,3,0.8265873259390172,0.929895596859496,,,
AUDIT scale,Phi-3.5-mini-instruct,4,1.2648039828163224,1.310793667829679,,,
AUDIT scale,Phi-3.5-mini-instruct,5,0.3623479908600006,0.3906975575879544,,,
AUDIT scale,Phi-3.5-mini-instruct,6,0.2848002353119785,0.2898750830940991,,,
AUDIT scale,Phi-3.5-mini-instruct,7,0.0338069741814079,0.0393627057740626,,,
AUDIT scale,Phi-3.5-mini-instruct,8,0.4982233956152162,0.5492136529911268,,,
AUDIT scale,Phi-3.5-mini-instruct,9,0.3998998421605707,0.3598115593433542,,,
AUDIT scale,Phi-3.5-mini-instruct,10,0.2957131113647518,0.1600054107677292,,,
AUDIT scale,Phi-3.5-mini-instruct,11,0.2488840609926864,0.1599842871598425,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,1,0.914762401175485,0.9000000775647424,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,2,2.355192235986755,2.3399806188176115,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,3,0.8274781967227206,0.8307600910378402,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,4,1.2548212162852146,1.2482984081021962,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,5,0.4066895878022593,0.4204322433095446,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,6,0.2607727256934253,0.3105262133544365,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,7,0.0282287679754643,0.0301262070012313,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,8,0.5513530175868888,0.5812048209739358,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,9,0.4071868950328376,0.3902228315169281,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,10,0.250538359335353,0.3200258128700405,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,11,0.2430977780618827,0.3798616878185142,,,
AUDIT scale,Qwen2.5-14B-Instruct,1,0.9253742357111266,0.9200000552107676,,,
AUDIT scale,Qwen2.5-14B-Instruct,2,2.3908609629793816,2.361708098001849,,,
AUDIT scale,Qwen2.5-14B-Instruct,3,0.8063240986705937,0.8117724942504054,,,
AUDIT scale,Qwen2.5-14B-Instruct,4,1.243987347027906,1.210014579762106,,,
AUDIT scale,Qwen2.5-14B-Instruct,5,0.3336997680034408,0.3305300799831672,,,
AUDIT scale,Qwen2.5-14B-Instruct,6,0.2574669070910385,0.2201039596708806,,,
AUDIT scale,Qwen2.5-14B-Instruct,7,0.0203677486631178,0.040196533601004,,,
AUDIT scale,Qwen2.5-14B-Instruct,8,0.466006916967106,0.4200844849151124,,,
AUDIT scale,Qwen2.5-14B-Instruct,9,0.3519541520741494,0.289494397373973,,,
AUDIT scale,Qwen2.5-14B-Instruct,10,0.3114411142703246,0.3599775348958934,,,
AUDIT scale,Qwen2.5-14B-Instruct,11,0.1686957542222198,0.1399995891968284,,,
AUDIT scale,Qwen2.5-32B-Instruct,1,0.9218048087257787,0.9399999714862334,,,
AUDIT scale,Qwen2.5-32B-Instruct,2,2.3644594465401143,2.3601394039619743,,,
AUDIT scale,Qwen2.5-32B-Instruct,3,0.7630829810697619,0.7404998167163559,,,
AUDIT scale,Qwen2.5-32B-Instruct,4,1.2034473208458307,1.1495592608418304,,,
AUDIT scale,Qwen2.5-32B-Instruct,5,0.3190642971809329,0.279329601853204,,,
AUDIT scale,Qwen2.5-32B-Instruct,6,0.2582373716085414,0.2692611345591483,,,
AUDIT scale,Qwen2.5-32B-Instruct,7,0.017476034363484,0.0300926732275012,,,
AUDIT scale,Qwen2.5-32B-Instruct,8,0.5564799021642424,0.5705528337875567,,,
AUDIT scale,Qwen2.5-32B-Instruct,9,0.3593679163227308,0.3303623316890272,,,
AUDIT scale,Qwen2.5-32B-Instruct,10,0.2598682144451067,0.2000049414089653,,,
AUDIT scale,Qwen2.5-32B-Instruct,11,0.2574264089867785,0.1600012492768308,,,
AUDIT scale,Qwen2.5-3B-Instruct,1,0.9102238533315292,0.9100000095830796,,,
AUDIT scale,Qwen2.5-3B-Instruct,2,2.3778076493668143,2.4804437693967794,,,
AUDIT scale,Qwen2.5-3B-Instruct,3,0.823160533686212,0.9099047737425932,,,
AUDIT scale,Qwen2.5-3B-Instruct,4,1.1387683200052958,1.042024794963306,,,
AUDIT scale,Qwen2.5-3B-Instruct,5,0.3087919909206255,0.2890650365478881,,,
AUDIT scale,Qwen2.5-3B-Instruct,6,0.2622156528457388,0.2301430901661934,,,
AUDIT scale,Qwen2.5-3B-Instruct,7,0.0254274062952984,0.0301341366039101,,,
AUDIT scale,Qwen2.5-3B-Instruct,8,0.5336214017394425,0.5897011782354699,,,
AUDIT scale,Qwen2.5-3B-Instruct,9,0.3583423329693099,0.3099979910478337,,,
AUDIT scale,Qwen2.5-3B-Instruct,10,0.2846244351517715,0.2000074018878696,,,
AUDIT scale,Qwen2.5-3B-Instruct,11,0.246335442376541,0.2799779421252689,,,
AUDIT scale,Qwen2.5-7B-Instruct,1,0.9256940724030356,0.9099999658102702,,,
AUDIT scale,Qwen2.5-7B-Instruct,2,2.354877781789132,2.369537617141742,,,
AUDIT scale,Qwen2.5-7B-Instruct,3,0.7648712067956516,0.8089584648133459,,,
AUDIT scale,Qwen2.5-7B-Instruct,4,1.2070834194443514,1.240050467040156,,,
AUDIT scale,Qwen2.5-7B-Instruct,5,0.3303438131723494,0.2902920895747466,,,
AUDIT scale,Qwen2.5-7B-Instruct,6,0.2249466870124979,0.2003924032355474,,,
AUDIT scale,Qwen2.5-7B-Instruct,7,0.037563325856367,0.0301763771108024,,,
AUDIT scale,Qwen2.5-7B-Instruct,8,0.4873443829036848,0.5367819659133468,,,
AUDIT scale,Qwen2.5-7B-Instruct,9,0.3869323294650713,0.3794670115203909,,,
AUDIT scale,Qwen2.5-7B-Instruct,10,0.2524433188542447,0.1999972061062533,,,
AUDIT scale,Qwen2.5-7B-Instruct,11,0.2812642776185624,0.3000413804652544,,,
AUDIT scale,Qwen3-1.7B,1,0.9230346744841484,0.920000038878544,,,
AUDIT scale,Qwen3-1.7B,2,2.366684693019292,2.360618622276154,,,
AUDIT scale,Qwen3-1.7B,3,0.7912938717061274,0.7704631967154488,,,
AUDIT scale,Qwen3-1.7B,4,1.1707032806556368,1.1299062929587185,,,
AUDIT scale,Qwen3-1.7B,5,0.3918397346197182,0.401501509169583,,,
AUDIT scale,Qwen3-1.7B,6,0.2461235580889049,0.2895039611261812,,,
AUDIT scale,Qwen3-1.7B,7,0.0293925933814447,0.0100199788076147,,,
AUDIT scale,Qwen3-1.7B,8,0.4624812578169243,0.5501003913526042,,,
AUDIT scale,Qwen3-1.7B,9,0.3630771066715514,0.3306314986096875,,,
AUDIT scale,Qwen3-1.7B,10,0.3508280527130596,0.2200434565540031,,,
AUDIT scale,Qwen3-1.7B,11,0.2035317435708966,0.1599972733637633,,,
AUDIT scale,Qwen3-14B,1,0.9187918237945188,0.9199999842369112,,,
AUDIT scale,Qwen3-14B,2,2.3786254328250696,2.3892304692794686,,,
AUDIT scale,Qwen3-14B,3,0.7824753054295316,0.7391789551650725,,,
AUDIT scale,Qwen3-14B,4,1.2007223647598102,1.2516099372064635,,,
AUDIT scale,Qwen3-14B,5,0.3160384053532316,0.298841246832198,,,
AUDIT scale,Qwen3-14B,6,0.3177481678107801,0.3500450535819477,,,
AUDIT scale,Qwen3-14B,7,0.0331986085215674,0.0198777987752136,,,
AUDIT scale,Qwen3-14B,8,0.5179306167343116,0.5197786054248476,,,
AUDIT scale,Qwen3-14B,9,0.3447082300446005,0.2803023447099095,,,
AUDIT scale,Qwen3-14B,10,0.2772522545402879,0.3800297658545319,,,
AUDIT scale,Qwen3-14B,11,0.2432604938334209,0.3000028624597355,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,1,0.9263237401028296,0.910000001861304,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,2,2.403270311562708,2.4792051905513985,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,3,0.7747836256437143,0.7501742019815983,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,4,1.2360634307795302,1.1511805266609478,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,5,0.3333289520545079,0.2907847745874447,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,6,0.2653969996981492,0.3101511412299382,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,7,0.0198310121114159,0.0197840878234104,,,
