experiment,model,item,score,score_top_n,category,H_score,score_expected
AUDIT scale,Llama-3.1-70B-Instruct,8,0.3400380778460153,0.0918029323959361,,,
AUDIT scale,Llama-3.1-70B-Instruct,9,0.2528557887469593,0.049093077603603,,,
AUDIT scale,Llama-3.1-70B-Instruct,10,0.2591919351004598,0.1560765520060919,,,
AUDIT scale,Llama-3.1-70B-Instruct,11,0.2127267527152422,0.2642344561735775,,,
AUDIT scale,Llama-3.1-8B-Instruct,1,0.918319953755402,0.9303093421440204,,,
AUDIT scale,Llama-3.1-8B-Instruct,2,2.542483095570743,2.6037928262949355,,,
AUDIT scale,Llama-3.1-8B-Instruct,3,0.6279948295844325,0.5056472441181544,,,
AUDIT scale,Llama-3.1-8B-Instruct,4,1.0214745126352178,0.8357259007224932,,,
AUDIT scale,Llama-3.1-8B-Instruct,5,0.2098523127302378,0.0991596108205783,,,
AUDIT scale,Llama-3.1-8B-Instruct,6,0.2176762391422681,0.1463146653731434,,,
AUDIT scale,Llama-3.1-8B-Instruct,7,0.0178107794470264,0.0,,,
AUDIT scale,Llama-3.1-8B-Instruct,8,0.403860957874038,0.3336637158715059,,,
AUDIT scale,Llama-3.1-8B-Instruct,9,0.300994046297886,0.2261970854621494,,,
AUDIT scale,Llama-3.1-8B-Instruct,10,0.3032251926649808,0.2212723236376304,,,
AUDIT scale,Llama-3.1-8B-Instruct,11,0.2712430351461417,0.2614225069489492,,,
AUDIT scale,Llama-3.2-1B-Instruct,1,0.9165021227297416,0.8796836219849179,,,
AUDIT scale,Llama-3.2-1B-Instruct,2,2.3204470230073397,2.304416754427528,,,
AUDIT scale,Llama-3.2-1B-Instruct,3,0.717377254039209,0.6018102294734451,,,
AUDIT scale,Llama-3.2-1B-Instruct,4,1.1596511678602854,1.0481375767145973,,,
AUDIT scale,Llama-3.2-1B-Instruct,5,0.2655857146909202,0.0922926327288004,,,
AUDIT scale,Llama-3.2-1B-Instruct,6,0.1895963014063697,0.1172905427720129,,,
AUDIT scale,Llama-3.2-1B-Instruct,7,0.0143440030087831,0.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,8,0.4477280110015782,0.2689798265602521,,,
AUDIT scale,Llama-3.2-1B-Instruct,9,0.3091164231431459,0.1834953605564936,,,
AUDIT scale,Llama-3.2-1B-Instruct,10,0.2236810045080894,0.1816054595708906,,,
AUDIT scale,Llama-3.2-1B-Instruct,11,0.1802283299533169,0.1135265104596012,,,
AUDIT scale,Llama-3.2-3B-Instruct,1,0.93078209243197,0.930094492742041,,,
AUDIT scale,Llama-3.2-3B-Instruct,2,2.431924584221093,2.574075874636269,,,
AUDIT scale,Llama-3.2-3B-Instruct,3,1.067298633477373,1.1843041500332907,,,
AUDIT scale,Llama-3.2-3B-Instruct,4,1.4646530416101518,1.4790308053786057,,,
AUDIT scale,Llama-3.2-3B-Instruct,5,0.7750015639832233,1.097592214349555,,,
AUDIT scale,Llama-3.2-3B-Instruct,6,0.5973607221355917,0.959485412446096,,,
AUDIT scale,Llama-3.2-3B-Instruct,7,0.1188937896133476,0.2748883800656026,,,
AUDIT scale,Llama-3.2-3B-Instruct,8,0.8650683897511253,1.0538823256202257,,,
AUDIT scale,Llama-3.2-3B-Instruct,9,0.7691938495955584,1.0399311590241205,,,
AUDIT scale,Llama-3.2-3B-Instruct,10,0.6672523270085583,1.6446060147593595,,,
AUDIT scale,Llama-3.2-3B-Instruct,11,0.4225038709268168,1.00112840753871,,,
AUDIT scale,Llama-3.3-70B-Instruct,1,0.9151056074872104,0.9203703827174544,,,
AUDIT scale,Llama-3.3-70B-Instruct,2,2.402221875126732,2.669602423198086,,,
AUDIT scale,Llama-3.3-70B-Instruct,3,0.5237423971353788,0.1163519110925652,,,
AUDIT scale,Llama-3.3-70B-Instruct,4,0.9000684989942913,0.3280977465989382,,,
AUDIT scale,Llama-3.3-70B-Instruct,5,0.1740831054281292,0.0105703222476681,,,
AUDIT scale,Llama-3.3-70B-Instruct,6,0.1147846088590663,0.0091940905019095,,,
AUDIT scale,Llama-3.3-70B-Instruct,7,0.0095811388627087,0.0,,,
AUDIT scale,Llama-3.3-70B-Instruct,8,0.2346407722509782,0.0204990648910806,,,
AUDIT scale,Llama-3.3-70B-Instruct,9,0.1634939091240666,0.0,,,
AUDIT scale,Llama-3.3-70B-Instruct,10,0.1685424243847478,0.1179064898394148,,,
AUDIT scale,Llama-3.3-70B-Instruct,11,0.1570510083127221,0.0803523414736696,,,
AUDIT scale,Ministral-8B-Instruct-2410,1,0.9256363319622156,0.920240185049776,,,
AUDIT scale,Ministral-8B-Instruct-2410,2,2.393273605063338,2.459690536471621,,,
AUDIT scale,Ministral-8B-Instruct-2410,3,0.7626905744817559,0.6649695765787541,,,
AUDIT scale,Ministral-8B-Instruct-2410,4,1.2137340245785273,1.0835538394729185,,,
AUDIT scale,Ministral-8B-Instruct-2410,5,0.3311665791678175,0.2757085594149885,,,
AUDIT scale,Ministral-8B-Instruct-2410,6,0.2317961870176043,0.1847449541037337,,,
AUDIT scale,Ministral-8B-Instruct-2410,7,0.0214673135832402,0.0195658417638806,,,
AUDIT scale,Ministral-8B-Instruct-2410,8,0.5089707854452447,0.4772696723197265,,,
AUDIT scale,Ministral-8B-Instruct-2410,9,0.3915007803788247,0.4076867561159774,,,
AUDIT scale,Ministral-8B-Instruct-2410,10,0.3123271214138078,0.3324050200133037,,,
AUDIT scale,Ministral-8B-Instruct-2410,11,0.2248108856163772,0.1920774495615296,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,1,0.9235909027477136,0.9197995637341428,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,2,2.5079461355198776,2.519960754931254,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,3,1.011236526219618,1.1402408259958163,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,4,1.4451692749572538,1.53658092741806,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,5,0.7360996564935028,1.089169551846746,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,6,0.6157934457707482,0.9839926220736168,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,7,0.1027262535655689,0.2310424383744121,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,8,0.8368978857921131,1.0195258464794337,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,9,0.7705021775751025,1.0408805739653006,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,10,0.8886379202133349,1.8767809588588504,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,11,0.6321221902565874,1.3895564731882093,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,1,0.9155519092980025,0.8801553324691302,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,2,2.31289401665702,2.2182316434235454,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,3,0.6973220575298275,0.427208090467485,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,4,1.1501708840195504,0.7768691486496083,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,5,0.2964070919624168,0.1425038654961225,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,6,0.1921081677071653,0.1230163393501151,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,7,0.0178478707411349,0.0,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,8,0.4334670146933376,0.1956317610613635,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,9,0.2827022824548996,0.1185225157299455,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,10,0.2158995703346667,0.1598439985670988,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,11,0.1594485861368016,0.0188646206059674,,,
AUDIT scale,OLMo-2-7B-Instruct,1,0.9239283640460106,0.9004031244415931,,,
AUDIT scale,OLMo-2-7B-Instruct,2,2.474278806055677,2.589959549624153,,,
AUDIT scale,OLMo-2-7B-Instruct,3,0.6870957743800855,0.6325255475673471,,,
AUDIT scale,OLMo-2-7B-Instruct,4,1.0848735874833235,1.022412364840326,,,
AUDIT scale,OLMo-2-7B-Instruct,5,0.2641408059479592,0.2102138941731991,,,
AUDIT scale,OLMo-2-7B-Instruct,6,0.2448727958405762,0.2269658655255394,,,
AUDIT scale,OLMo-2-7B-Instruct,7,0.0207599620248288,0.0367058101425538,,,
AUDIT scale,OLMo-2-7B-Instruct,8,0.4235466597797975,0.3137150435674069,,,
AUDIT scale,OLMo-2-7B-Instruct,9,0.3298274316529025,0.2509763174202458,,,
AUDIT scale,OLMo-2-7B-Instruct,10,0.2848736979814867,0.2516084729472735,,,
AUDIT scale,OLMo-2-7B-Instruct,11,0.267423116434882,0.2968837260573198,,,
AUDIT scale,Phi-3-medium-128k-instruct,1,0.9197412224333996,0.8996848909148562,,,
AUDIT scale,Phi-3-medium-128k-instruct,2,2.3765294400102417,2.366868540551359,,,
AUDIT scale,Phi-3-medium-128k-instruct,3,0.7380648377792463,0.7188624504881302,,,
AUDIT scale,Phi-3-medium-128k-instruct,4,1.162643928923264,1.0611297919488916,,,
AUDIT scale,Phi-3-medium-128k-instruct,5,0.2789679424397969,0.1718665433859254,,,
AUDIT scale,Phi-3-medium-128k-instruct,6,0.2026290525786639,0.0868387653387616,,,
AUDIT scale,Phi-3-medium-128k-instruct,7,0.0238959801414596,0.0570287499673661,,,
AUDIT scale,Phi-3-medium-128k-instruct,8,0.4258665874396415,0.2495324066219276,,,
AUDIT scale,Phi-3-medium-128k-instruct,9,0.3029007337400058,0.1666996115280341,,,
AUDIT scale,Phi-3-medium-128k-instruct,10,0.232487466441869,0.1192276561515774,,,
AUDIT scale,Phi-3-medium-128k-instruct,11,0.2029701616989803,0.2369816453002315,,,
AUDIT scale,Phi-3-mini-128k-instruct,1,0.9203359392319048,0.9001832177473522,,,
AUDIT scale,Phi-3-mini-128k-instruct,2,2.649381974843881,2.8088178740448013,,,
AUDIT scale,Phi-3-mini-128k-instruct,3,0.4895384922786575,0.1502410414674232,,,
AUDIT scale,Phi-3-mini-128k-instruct,4,0.8450857739823073,0.5206142456303102,,,
AUDIT scale,Phi-3-mini-128k-instruct,5,0.1630387903411178,0.0496079023800349,,,
AUDIT scale,Phi-3-mini-128k-instruct,6,0.1478706870950382,0.0374789861495024,,,
AUDIT scale,Phi-3-mini-128k-instruct,7,0.0104347566758352,0.0,,,
AUDIT scale,Phi-3-mini-128k-instruct,8,0.290258940632349,0.0498588013496853,,,
AUDIT scale,Phi-3-mini-128k-instruct,9,0.2135766255597656,0.0463138630906557,,,
AUDIT scale,Phi-3-mini-128k-instruct,10,0.3465260530304364,0.4204026051767565,,,
AUDIT scale,Phi-3-mini-128k-instruct,11,0.2802240671630009,0.3248977692577846,,,
AUDIT scale,Phi-3.5-mini-instruct,1,0.9249524861543448,0.9498656806217514,,,
AUDIT scale,Phi-3.5-mini-instruct,2,2.564665333386168,2.5457857558306936,,,
AUDIT scale,Phi-3.5-mini-instruct,3,0.7337519759898636,0.8157645901432541,,,
AUDIT scale,Phi-3.5-mini-instruct,4,1.1780334980297416,1.359907259174559,,,
AUDIT scale,Phi-3.5-mini-instruct,5,0.3512112091408225,0.5693295209705317,,,
AUDIT scale,Phi-3.5-mini-instruct,6,0.3557700284621893,0.5988482461892144,,,
AUDIT scale,Phi-3.5-mini-instruct,7,0.0233044572797168,0.0330603689581411,,,
AUDIT scale,Phi-3.5-mini-instruct,8,0.5618239594298714,0.7893914091766201,,,
AUDIT scale,Phi-3.5-mini-instruct,9,0.4374725647623836,0.5513884233821291,,,
AUDIT scale,Phi-3.5-mini-instruct,10,0.4325210787442024,0.7443203423576422,,,
AUDIT scale,Phi-3.5-mini-instruct,11,0.3412149358667654,0.5539769174513962,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,1,0.9199750556723268,0.8895983635046494,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,2,2.4609096252238083,2.5784154052359303,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,3,0.6571865842768185,0.5264983266348588,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,4,1.0149932835023885,0.7167526824659525,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,5,0.2269855735722213,0.0405200735417692,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,6,0.1924994240411208,0.094681029845329,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,7,0.0130302122077048,0.0102220330027248,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,8,0.3999498215538165,0.2208070666293115,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,9,0.283880334404982,0.0844050635279437,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,10,0.2454678246592751,0.19982136100158,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,11,0.2127534546978428,0.1574437192644933,,,
AUDIT scale,Qwen2.5-14B-Instruct,1,0.925670322918704,0.9005368465224848,,,
AUDIT scale,Qwen2.5-14B-Instruct,2,2.289076438609027,2.307538377733699,,,
AUDIT scale,Qwen2.5-14B-Instruct,3,1.0224521533044073,1.214013788852928,,,
AUDIT scale,Qwen2.5-14B-Instruct,4,1.458009037430965,1.6968561954133812,,,
AUDIT scale,Qwen2.5-14B-Instruct,5,0.5563555166360293,0.8813253737895139,,,
AUDIT scale,Qwen2.5-14B-Instruct,6,0.3855292613496522,0.6715140930869663,,,
AUDIT scale,Qwen2.5-14B-Instruct,7,0.0452052846453417,0.0794209212190461,,,
AUDIT scale,Qwen2.5-14B-Instruct,8,0.6977691396499088,0.9519278457533662,,,
AUDIT scale,Qwen2.5-14B-Instruct,9,0.5588139376375805,0.8330999633733399,,,
AUDIT scale,Qwen2.5-14B-Instruct,10,0.3081952465608837,0.356253189882224,,,
AUDIT scale,Qwen2.5-14B-Instruct,11,0.2154893476409148,0.1942146430941053,,,
AUDIT scale,Qwen2.5-32B-Instruct,1,0.9260023840675418,0.9299079613125566,,,
AUDIT scale,Qwen2.5-32B-Instruct,2,2.4135359919575397,2.498161802834309,,,
AUDIT scale,Qwen2.5-32B-Instruct,3,0.8064117239972114,0.9212174028997296,,,
AUDIT scale,Qwen2.5-32B-Instruct,4,1.260476193114873,1.384906036480708,,,
AUDIT scale,Qwen2.5-32B-Instruct,5,0.3424706314984774,0.3246964714385154,,,
AUDIT scale,Qwen2.5-32B-Instruct,6,0.2757871845138671,0.37148173327431,,,
AUDIT scale,Qwen2.5-32B-Instruct,7,0.0171078347415688,0.0210225432070809,,,
AUDIT scale,Qwen2.5-32B-Instruct,8,0.5326893350642332,0.606853873973148,,,
AUDIT scale,Qwen2.5-32B-Instruct,9,0.4163950565833597,0.5728024458880705,,,
AUDIT scale,Qwen2.5-32B-Instruct,10,0.4458675970842475,0.9635975786013188,,,
AUDIT scale,Qwen2.5-32B-Instruct,11,0.3445989789359065,0.633827483318249,,,
AUDIT scale,Qwen2.5-3B-Instruct,1,0.9192278029723688,0.9504369795099792,,,
AUDIT scale,Qwen2.5-3B-Instruct,2,2.2524984222481788,2.1140697544926716,,,
AUDIT scale,Qwen2.5-3B-Instruct,3,0.8431827792044106,1.1580645305906012,,,
AUDIT scale,Qwen2.5-3B-Instruct,4,1.2540588590897002,1.4870486427143328,,,
AUDIT scale,Qwen2.5-3B-Instruct,5,0.3599508403271645,0.5640241987955739,,,
AUDIT scale,Qwen2.5-3B-Instruct,6,0.2176216018611003,0.2233088009667243,,,
AUDIT scale,Qwen2.5-3B-Instruct,7,0.0199990426695616,0.0,,,
AUDIT scale,Qwen2.5-3B-Instruct,8,0.4996489046057724,0.6704555384592579,,,
AUDIT scale,Qwen2.5-3B-Instruct,9,0.3546761491689861,0.4241092134072294,,,
AUDIT scale,Qwen2.5-3B-Instruct,10,0.1988392464645977,0.3223078041911387,,,
AUDIT scale,Qwen2.5-3B-Instruct,11,0.1591508856235339,0.0376540269781014,,,
AUDIT scale,Qwen2.5-7B-Instruct,1,0.9150796645108752,0.8993552851621774,,,
AUDIT scale,Qwen2.5-7B-Instruct,2,2.229602760978005,2.1771864012989917,,,
AUDIT scale,Qwen2.5-7B-Instruct,3,0.6971726814246122,0.6831065078015255,,,
AUDIT scale,Qwen2.5-7B-Instruct,4,1.1607012955145013,1.1471824299106237,,,
AUDIT scale,Qwen2.5-7B-Instruct,5,0.2433987989833213,0.2803865579860407,,,
AUDIT scale,Qwen2.5-7B-Instruct,6,0.1493799738322065,0.0982146345466569,,,
AUDIT scale,Qwen2.5-7B-Instruct,7,0.0156459739558472,0.0,,,
AUDIT scale,Qwen2.5-7B-Instruct,8,0.3855273553248351,0.4157851913038534,,,
AUDIT scale,Qwen2.5-7B-Instruct,9,0.2405942467089873,0.1524240334574036,,,
AUDIT scale,Qwen2.5-7B-Instruct,10,0.1814610266044425,0.1187044471306724,,,
AUDIT scale,Qwen2.5-7B-Instruct,11,0.1684367105484441,0.0824050194070304,,,
AUDIT scale,Qwen3-1.7B,1,0.9264976320618812,0.890380294878893,,,
AUDIT scale,Qwen3-1.7B,2,2.656691394117775,3.0501722712197132,,,
AUDIT scale,Qwen3-1.7B,3,0.478748715044598,0.0372069228041103,,,
AUDIT scale,Qwen3-1.7B,4,0.7827329672012946,0.1938845340885851,,,
AUDIT scale,Qwen3-1.7B,5,0.130660523580976,0.0419049296293803,,,
AUDIT scale,Qwen3-1.7B,6,0.1149136258999399,0.0,,,
AUDIT scale,Qwen3-1.7B,7,0.0094147695306925,0.0,,,
AUDIT scale,Qwen3-1.7B,8,0.2408116196037497,0.0100651168990794,,,
AUDIT scale,Qwen3-1.7B,9,0.1676227345241784,0.0099299527615653,,,
AUDIT scale,Qwen3-1.7B,10,0.5045180961621657,1.1931540637231537,,,
AUDIT scale,Qwen3-1.7B,11,0.3701676721161838,0.8248592201577024,,,
AUDIT scale,Qwen3-14B,1,0.9252182850731546,0.8806734739742103,,,
AUDIT scale,Qwen3-14B,2,2.481251386408418,2.585342457240045,,,
AUDIT scale,Qwen3-14B,3,0.8121902863257519,0.9911181192907628,,,
AUDIT scale,Qwen3-14B,4,1.2954237272443214,1.5087982668707125,,,
AUDIT scale,Qwen3-14B,5,0.359487025659727,0.5531898619372765,,,
AUDIT scale,Qwen3-14B,6,0.3183091473749388,0.5253158125452608,,,
AUDIT scale,Qwen3-14B,7,0.0261437921071507,0.0304697351715175,,,
AUDIT scale,Qwen3-14B,8,0.5814073911466178,0.7993374401092029,,,
AUDIT scale,Qwen3-14B,9,0.479806483751187,0.7809221614354291,,,
AUDIT scale,Qwen3-14B,10,0.4633844078907821,1.1144055551898686,,,
AUDIT scale,Qwen3-14B,11,0.3322025693725962,0.6509665773641543,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,1,0.9179627828910358,0.9498394701972172,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,2,2.1294369956089954,2.0,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,3,0.9438869427590636,1.4049357797686108,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,4,1.4540411993147953,1.945588859040322,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,5,0.4561883824838404,1.001526207790714,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,6,0.2257501564850769,0.428785533557557,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,7,0.0272291142387121,0.0790641498401127,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,8,0.5406926691149544,0.917879031338484,,,
