experiment,model,item,score,score_top_n,category,H_score,score_expected
AUDIT scale,Llama-3.2-3B-Instruct,1,1.506517380321969,1.4594321843445497,,,
AUDIT scale,Llama-3.2-3B-Instruct,2,2.965334263212001,2.85844876593001,,,
AUDIT scale,Llama-3.2-3B-Instruct,3,3.0579192780978586,3.267627982891032,,,
AUDIT scale,Llama-3.2-3B-Instruct,4,2.9555462875244176,2.895512784866248,,,
AUDIT scale,Llama-3.2-3B-Instruct,5,3.155756180068012,3.3461897916012417,,,
AUDIT scale,Llama-3.2-3B-Instruct,6,3.1118108329900216,3.296468268920191,,,
AUDIT scale,Llama-3.2-3B-Instruct,7,3.102129384241014,2.985073793797073,,,
AUDIT scale,Llama-3.2-3B-Instruct,8,3.039588671816928,2.7681516296263977,,,
AUDIT scale,Llama-3.2-3B-Instruct,9,2.990704172193448,2.6547879892384976,,,
AUDIT scale,Llama-3.2-3B-Instruct,10,2.0619514098422185,1.9946575491161709,,,
AUDIT scale,Llama-3.2-3B-Instruct,11,2.0562008919964487,2.038233681162522,,,
AUDIT scale,Llama-3.3-70B-Instruct,1,1.5221808938316916,1.4497291649151869,,,
AUDIT scale,Llama-3.3-70B-Instruct,2,2.998304818373426,3.068535339462847,,,
AUDIT scale,Llama-3.3-70B-Instruct,3,3.043983661434475,3.120534308091043,,,
AUDIT scale,Llama-3.3-70B-Instruct,4,3.0045994962534768,3.080714728551075,,,
AUDIT scale,Llama-3.3-70B-Instruct,5,3.1761289194874256,3.150514856247774,,,
AUDIT scale,Llama-3.3-70B-Instruct,6,3.09716025328316,3.106155908862689,,,
AUDIT scale,Llama-3.3-70B-Instruct,7,3.160386320518441,3.4241863423442296,,,
AUDIT scale,Llama-3.3-70B-Instruct,8,3.137500357774598,3.32622115744153,,,
AUDIT scale,Llama-3.3-70B-Instruct,9,3.0488733548725273,3.0705128839110984,,,
AUDIT scale,Llama-3.3-70B-Instruct,10,2.059942465258263,1.9535649407133455,,,
AUDIT scale,Llama-3.3-70B-Instruct,11,2.0703456011166415,2.087198537564409,,,
AUDIT scale,Ministral-8B-Instruct-2410,1,1.5225849064158414,1.4994004771773115,,,
AUDIT scale,Ministral-8B-Instruct-2410,2,2.9526734840036224,2.895046927957519,,,
AUDIT scale,Ministral-8B-Instruct-2410,3,3.00611079733174,3.099936994624312,,,
AUDIT scale,Ministral-8B-Instruct-2410,4,3.008150316127246,3.1347307331850778,,,
AUDIT scale,Ministral-8B-Instruct-2410,5,3.1074215744707474,3.323125615926291,,,
AUDIT scale,Ministral-8B-Instruct-2410,6,3.1157210256207764,3.078255887701902,,,
AUDIT scale,Ministral-8B-Instruct-2410,7,3.109976568999834,3.125252455327587,,,
AUDIT scale,Ministral-8B-Instruct-2410,8,3.100081321722231,3.11888618591777,,,
AUDIT scale,Ministral-8B-Instruct-2410,9,3.030479626091431,2.95116013710807,,,
AUDIT scale,Ministral-8B-Instruct-2410,10,2.058898443514905,2.0898327025299785,,,
AUDIT scale,Ministral-8B-Instruct-2410,11,2.063200664617286,1.9637311394352737,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,1,1.5252162251079575,1.58898352117855,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,2,2.964626940306899,3.0269084047425276,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,3,3.034760522797116,2.96780523516104,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,4,3.024192258540735,3.0404446493359227,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,5,3.1381529247953397,3.0771094930233502,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,6,3.109064480842554,3.147506305360647,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,7,3.0631317574195926,2.947014885140575,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,8,3.0797504214127516,2.975293884364537,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,9,3.0892771961812184,3.276406139240303,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,10,2.0724718121536765,2.1989154126372843,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,11,2.077875556506619,2.053781175624815,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,1,1.5205409915500665,1.4489125079275025,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,2,2.9904292421004564,3.0115807641442074,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,3,3.0439989611688283,3.2253884739758365,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,4,3.0178757610263607,3.0527229009866557,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,5,3.1667003379635066,3.2642988953721317,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,6,3.0816250170359996,2.9262964649471357,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,7,3.0868518704994643,3.0948494164092555,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,8,3.093465841521813,3.079181416992214,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,9,3.060615758709959,2.992693363128048,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,10,2.0551917299538007,2.077011146025375,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,11,2.0579204342836053,2.084364859180572,,,
AUDIT scale,OLMo-2-7B-Instruct,1,1.5263227577680998,1.5698422634336962,,,
AUDIT scale,OLMo-2-7B-Instruct,2,3.0032421697097367,3.0385771653546154,,,
AUDIT scale,OLMo-2-7B-Instruct,3,3.0011310269705156,2.8896872122997914,,,
AUDIT scale,OLMo-2-7B-Instruct,4,3.024397923257572,3.059080732689326,,,
AUDIT scale,OLMo-2-7B-Instruct,5,3.090398551412953,2.9159986714515727,,,
AUDIT scale,OLMo-2-7B-Instruct,6,3.137581052939342,3.0524049983545063,,,
AUDIT scale,OLMo-2-7B-Instruct,7,3.162908380392906,3.3945241465137372,,,
AUDIT scale,OLMo-2-7B-Instruct,8,3.1235287670227283,3.136918403775237,,,
AUDIT scale,OLMo-2-7B-Instruct,9,3.093183111444634,2.9896933875731584,,,
AUDIT scale,OLMo-2-7B-Instruct,10,2.0805391622732,2.102675990294986,,,
AUDIT scale,OLMo-2-7B-Instruct,11,2.0448595526318365,1.9270125761588008,,,
AUDIT scale,Phi-3-medium-128k-instruct,1,1.5211719665484449,1.4806743942505285,,,
AUDIT scale,Phi-3-medium-128k-instruct,2,2.998298541876992,2.95145270579847,,,
AUDIT scale,Phi-3-medium-128k-instruct,3,2.986228571345024,2.859674001040522,,,
AUDIT scale,Phi-3-medium-128k-instruct,4,2.9835147500100585,3.032289293560452,,,
AUDIT scale,Phi-3-medium-128k-instruct,5,3.081097875153533,3.104724873897742,,,
AUDIT scale,Phi-3-medium-128k-instruct,6,3.0487677666545863,2.90802640029424,,,
AUDIT scale,Phi-3-medium-128k-instruct,7,3.1304097657896013,3.202612534685348,,,
AUDIT scale,Phi-3-medium-128k-instruct,8,3.1249416408236645,2.9314521301603036,,,
AUDIT scale,Phi-3-medium-128k-instruct,9,3.067726163706165,3.0712830671168776,,,
AUDIT scale,Phi-3-medium-128k-instruct,10,2.0882916241960614,2.099411082577221,,,
AUDIT scale,Phi-3-medium-128k-instruct,11,2.034127507269162,1.957875032443643,,,
AUDIT scale,Phi-3-mini-128k-instruct,1,1.5163025199102989,1.4686178280289068,,,
AUDIT scale,Phi-3-mini-128k-instruct,2,3.006045557459938,3.0332891778108975,,,
AUDIT scale,Phi-3-mini-128k-instruct,3,3.03743957038264,2.894519098540423,,,
AUDIT scale,Phi-3-mini-128k-instruct,4,3.003474322549395,2.9700713641381338,,,
AUDIT scale,Phi-3-mini-128k-instruct,5,3.1447600122975534,3.33248074390221,,,
AUDIT scale,Phi-3-mini-128k-instruct,6,3.105846794432672,3.091446620138865,,,
AUDIT scale,Phi-3-mini-128k-instruct,7,3.1225993371502767,3.178318063379843,,,
AUDIT scale,Phi-3-mini-128k-instruct,8,3.0208306215304637,2.7132481875957875,,,
AUDIT scale,Phi-3-mini-128k-instruct,9,3.100090686736532,3.114064757623422,,,
AUDIT scale,Phi-3-mini-128k-instruct,10,2.0361480865941157,2.1186872329255095,,,
AUDIT scale,Phi-3-mini-128k-instruct,11,2.0308756037523885,1.9773296193552812,,,
AUDIT scale,Phi-3.5-mini-instruct,1,1.5219049581784645,1.4888126928770995,,,
AUDIT scale,Phi-3.5-mini-instruct,2,2.993085119945828,3.011149593688815,,,
AUDIT scale,Phi-3.5-mini-instruct,3,2.9635343128669485,2.774701916565619,,,
AUDIT scale,Phi-3.5-mini-instruct,4,2.9846027290973036,2.8890947079843,,,
AUDIT scale,Phi-3.5-mini-instruct,5,3.1034662132043365,2.812790229096299,,,
AUDIT scale,Phi-3.5-mini-instruct,6,3.158891989433491,3.301304860806645,,,
AUDIT scale,Phi-3.5-mini-instruct,7,3.171763399954862,3.3243107468700788,,,
AUDIT scale,Phi-3.5-mini-instruct,8,3.1299858023838003,3.0108793523097575,,,
AUDIT scale,Phi-3.5-mini-instruct,9,3.0943249301859908,3.0572268437108354,,,
AUDIT scale,Phi-3.5-mini-instruct,10,2.031238407688449,2.0215147952235237,,,
AUDIT scale,Phi-3.5-mini-instruct,11,2.0479159605407795,1.9457971570954051,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,1,1.534866990620908,1.6103293955274958,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,2,2.9719732181294782,2.933972114039992,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,3,3.0318536687002955,3.0661961636500044,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,4,3.0000923280566925,3.0573884587612254,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,5,2.996363539391287,2.7357521724518516,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,6,2.9832437674399963,2.931130717672656,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,7,3.121305678320374,3.475925103309662,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,8,3.0596029498192823,3.030130360861657,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,9,3.0187116270837016,2.702020662894978,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,10,2.075143959668279,2.174954831455178,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,11,2.058040576703505,2.062439030722208,,,
AUDIT scale,Qwen2.5-14B-Instruct,1,1.5084796362409778,1.50182934204575,,,
AUDIT scale,Qwen2.5-14B-Instruct,2,2.9665324107067543,2.9267661193508108,,,
AUDIT scale,Qwen2.5-14B-Instruct,3,3.062935999205603,3.1377821906515866,,,
AUDIT scale,Qwen2.5-14B-Instruct,4,2.972801809388861,2.8536334476445178,,,
AUDIT scale,Qwen2.5-14B-Instruct,5,3.0749965042643157,3.021806996298952,,,
AUDIT scale,Qwen2.5-14B-Instruct,6,3.072468453966252,2.9094112687603744,,,
AUDIT scale,Qwen2.5-14B-Instruct,7,3.056693715692237,2.9801858818787825,,,
AUDIT scale,Qwen2.5-14B-Instruct,8,3.102918093128581,3.0163203155616056,,,
AUDIT scale,Qwen2.5-14B-Instruct,9,3.0869164210274453,3.227728367884983,,,
AUDIT scale,Qwen2.5-14B-Instruct,10,2.0132126767735428,1.9457556668315348,,,
AUDIT scale,Qwen2.5-14B-Instruct,11,2.0171441394533844,1.9041502918299775,,,
AUDIT scale,Qwen2.5-32B-Instruct,1,1.5226079778357404,1.4503293248776343,,,
AUDIT scale,Qwen2.5-32B-Instruct,2,2.9843046648254608,3.054121644474215,,,
AUDIT scale,Qwen2.5-32B-Instruct,3,3.031342567445664,3.1280379981031636,,,
AUDIT scale,Qwen2.5-32B-Instruct,4,2.965743597436952,2.85268493078295,,,
AUDIT scale,Qwen2.5-32B-Instruct,5,3.0971166640772316,2.93993515823392,,,
AUDIT scale,Qwen2.5-32B-Instruct,6,3.048657108430774,2.842877470495095,,,
AUDIT scale,Qwen2.5-32B-Instruct,7,3.093476203098843,3.135357082790955,,,
AUDIT scale,Qwen2.5-32B-Instruct,8,3.0856775859991754,2.9640294562825535,,,
AUDIT scale,Qwen2.5-32B-Instruct,9,3.1017541991037954,3.2113931697425846,,,
AUDIT scale,Qwen2.5-32B-Instruct,10,2.075751245773234,2.187563120650859,,,
AUDIT scale,Qwen2.5-32B-Instruct,11,2.034550420182699,1.947974501898732,,,
AUDIT scale,Qwen2.5-3B-Instruct,1,1.5289057778268784,1.539660540111199,,,
AUDIT scale,Qwen2.5-3B-Instruct,2,2.9736773646960533,2.946957388334666,,,
AUDIT scale,Qwen2.5-3B-Instruct,3,3.032635171496969,2.980968076559328,,,
AUDIT scale,Qwen2.5-3B-Instruct,4,2.995616085753692,2.9911507652765055,,,
AUDIT scale,Qwen2.5-3B-Instruct,5,3.092936648511554,3.045277006321924,,,
AUDIT scale,Qwen2.5-3B-Instruct,6,3.0797521549588445,3.0370320745296455,,,
AUDIT scale,Qwen2.5-3B-Instruct,7,3.03169113713502,2.9255560121413575,,,
AUDIT scale,Qwen2.5-3B-Instruct,8,3.0999389457526045,3.1354087104947244,,,
AUDIT scale,Qwen2.5-3B-Instruct,9,3.0963664356472216,2.921578717078214,,,
AUDIT scale,Qwen2.5-3B-Instruct,10,2.035503673781131,2.073037053987192,,,
AUDIT scale,Qwen2.5-3B-Instruct,11,2.0699551643565597,2.1403259873363765,,,
AUDIT scale,Qwen2.5-7B-Instruct,1,1.5240582595402203,1.589286837831324,,,
AUDIT scale,Qwen2.5-7B-Instruct,2,2.9807961749479523,2.919930296985857,,,
AUDIT scale,Qwen2.5-7B-Instruct,3,3.099061808071917,3.1627803716789114,,,
AUDIT scale,Qwen2.5-7B-Instruct,4,2.982232488140154,2.9130784146908937,,,
AUDIT scale,Qwen2.5-7B-Instruct,5,3.1598463194448496,3.400954535889823,,,
AUDIT scale,Qwen2.5-7B-Instruct,6,3.150607859329219,2.9831526920245506,,,
AUDIT scale,Qwen2.5-7B-Instruct,7,3.063852410149754,3.005810435474866,,,
AUDIT scale,Qwen2.5-7B-Instruct,8,3.1345816713522296,2.9988383909724745,,,
AUDIT scale,Qwen2.5-7B-Instruct,9,3.0485676636561236,2.9494262483839706,,,
AUDIT scale,Qwen2.5-7B-Instruct,10,2.07351183735839,2.1192184714351168,,,
AUDIT scale,Qwen2.5-7B-Instruct,11,2.0511686568650953,2.149020424880441,,,
AUDIT scale,Qwen3-1.7B,1,1.5181575120049813,1.4791575345729973,,,
AUDIT scale,Qwen3-1.7B,2,2.943924073745934,2.8985315372408516,,,
AUDIT scale,Qwen3-1.7B,3,3.0484459924793397,3.190985464942723,,,
AUDIT scale,Qwen3-1.7B,4,3.0063515822273863,3.06897055577528,,,
AUDIT scale,Qwen3-1.7B,5,3.0856120075115614,2.8193588825502194,,,
AUDIT scale,Qwen3-1.7B,6,3.097667894682155,3.1801856698355557,,,
AUDIT scale,Qwen3-1.7B,7,2.972425365181868,2.652945881708356,,,
AUDIT scale,Qwen3-1.7B,8,3.118611042450301,3.2496615529404393,,,
AUDIT scale,Qwen3-1.7B,9,3.081588558897041,2.933965892798914,,,
AUDIT scale,Qwen3-1.7B,10,2.060315189337269,2.098942016213007,,,
AUDIT scale,Qwen3-1.7B,11,2.0671722138703346,2.068126593934338,,,
AUDIT scale,Qwen3-14B,1,1.5168316507965938,1.5023975209358225,,,
AUDIT scale,Qwen3-14B,2,2.9690138833573316,2.9446926497104147,,,
AUDIT scale,Qwen3-14B,3,2.9565489053216796,2.821345035552023,,,
AUDIT scale,Qwen3-14B,4,3.0151171249851583,2.94126643154763,,,
AUDIT scale,Qwen3-14B,5,3.125540279547213,3.1726913699583625,,,
AUDIT scale,Qwen3-14B,6,3.0950426717433284,3.005790487859949,,,
AUDIT scale,Qwen3-14B,7,3.1360472706653697,3.2709901934741956,,,
AUDIT scale,Qwen3-14B,8,3.168055485698674,3.2418633303456814,,,
AUDIT scale,Qwen3-14B,9,3.0626416300590504,2.759054696086146,,,
AUDIT scale,Qwen3-14B,10,2.0412234239807616,1.9527406024141156,,,
AUDIT scale,Qwen3-14B,11,2.0081510879615614,2.0772161260211788,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,1,1.5270324594088236,1.5412206292367872,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,2,2.999666846753033,3.1529895159410546,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,3,3.012227246326897,2.973740490270953,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,4,2.9907151329314967,2.9571939791648933,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,5,3.1223694310890187,3.1428009282031626,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,6,3.0890716618369565,3.04378665616705,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,7,3.046749900911997,3.203079320245074,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,8,3.076832408823332,2.9647469062534104,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,9,3.075551617586815,3.340130245707242,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,10,2.023307509382121,1.9575432613788144,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,11,2.035244556178817,1.9863334368517431,,,
