experiment,model,item,score,score_top_n,category,H_score,score_expected
AUDIT scale,Falcon-3-10B-Instruct,8,2.5385452499246166,2.4830367340352675,,,
AUDIT scale,Falcon-3-10B-Instruct,9,2.927887318259214,3.610483512016768,,,
AUDIT scale,Falcon-3-10B-Instruct,10,2.271479393091974,2.979331954256928,,,
AUDIT scale,Falcon-3-10B-Instruct,11,1.9431050341421472,1.118623524068369,,,
AUDIT scale,Falcon-3-1B-Instruct,1,1.4394096864843575,1.0,,,
AUDIT scale,Falcon-3-1B-Instruct,2,3.1617148614430675,4.055218774922972,,,
AUDIT scale,Falcon-3-1B-Instruct,3,2.15033104625934,1.0,,,
AUDIT scale,Falcon-3-1B-Instruct,4,2.492047838033067,1.0,,,
AUDIT scale,Falcon-3-1B-Instruct,5,2.0400790264964654,1.0,,,
AUDIT scale,Falcon-3-1B-Instruct,6,2.3943639916904673,1.0,,,
AUDIT scale,Falcon-3-1B-Instruct,7,2.5726427660463163,1.0,,,
AUDIT scale,Falcon-3-1B-Instruct,8,2.3572463998478956,1.0,,,
AUDIT scale,Falcon-3-1B-Instruct,9,2.2821052870452987,1.0,,,
AUDIT scale,Falcon-3-1B-Instruct,10,1.5456181842603811,1.0,,,
AUDIT scale,Falcon-3-1B-Instruct,11,1.3873658000517162,1.0,,,
AUDIT scale,Falcon-3-7B-Instruct,1,1.4749030672834866,1.0,,,
AUDIT scale,Falcon-3-7B-Instruct,2,2.905338626732726,2.9999999999999996,,,
AUDIT scale,Falcon-3-7B-Instruct,3,2.453505600907709,1.035394366226791,,,
AUDIT scale,Falcon-3-7B-Instruct,4,2.6950659728727295,1.1108352413200555,,,
AUDIT scale,Falcon-3-7B-Instruct,5,2.7436910048869776,1.0,,,
AUDIT scale,Falcon-3-7B-Instruct,6,2.8152080444233687,1.0,,,
AUDIT scale,Falcon-3-7B-Instruct,7,2.965652324227362,4.567112192757981,,,
AUDIT scale,Falcon-3-7B-Instruct,8,2.9493403059863383,1.0,,,
AUDIT scale,Falcon-3-7B-Instruct,9,2.6811052642933575,1.0,,,
AUDIT scale,Falcon-3-7B-Instruct,10,1.6904832595271375,1.0,,,
AUDIT scale,Falcon-3-7B-Instruct,11,1.713464276813303,1.0,,,
AUDIT scale,LFM2-1.2B,1,1.1566778945661993,1.0,,,
AUDIT scale,LFM2-1.2B,2,3.036775413952031,2.777636350511153,,,
AUDIT scale,LFM2-1.2B,3,2.7371979610874595,1.7761928382369,,,
AUDIT scale,LFM2-1.2B,4,3.0560319986548627,4.438965129611107,,,
AUDIT scale,LFM2-1.2B,5,3.211608720613125,4.999999999999999,,,
AUDIT scale,LFM2-1.2B,6,3.1991330252658345,4.953076516304136,,,
AUDIT scale,LFM2-1.2B,7,3.56560599557074,4.999999999999999,,,
AUDIT scale,LFM2-1.2B,8,3.2518290935091003,4.92052159861358,,,
AUDIT scale,LFM2-1.2B,9,3.341441562711158,4.499358567429973,,,
AUDIT scale,LFM2-1.2B,10,1.7917420304719949,1.0,,,
AUDIT scale,LFM2-1.2B,11,1.6420575535315196,1.0,,,
AUDIT scale,LFM2-2.6B,1,1.190802154481478,1.0,,,
AUDIT scale,LFM2-2.6B,2,2.6848383083895406,1.5569791131372948,,,
AUDIT scale,LFM2-2.6B,3,3.196802087865594,3.2729318691446476,,,
AUDIT scale,LFM2-2.6B,4,2.5977106319019816,1.0,,,
AUDIT scale,LFM2-2.6B,5,2.8238625098097274,1.0,,,
AUDIT scale,LFM2-2.6B,6,2.7176088218125605,1.0,,,
AUDIT scale,LFM2-2.6B,7,2.3950427204262947,1.0,,,
AUDIT scale,LFM2-2.6B,8,2.268859292811302,1.0,,,
AUDIT scale,LFM2-2.6B,9,2.2443255496142256,1.0,,,
AUDIT scale,LFM2-2.6B,10,1.4936945219655295,1.0,,,
AUDIT scale,LFM2-2.6B,11,1.3605076715109954,1.0,,,
AUDIT scale,LFM2-8B-A1B,1,1.376540176285482,1.0,,,
AUDIT scale,LFM2-8B-A1B,2,3.0875604413551727,3.965466448726249,,,
AUDIT scale,LFM2-8B-A1B,3,2.4790645918556735,1.4547522212216546,,,
AUDIT scale,LFM2-8B-A1B,4,2.769336737244988,2.311640486138852,,,
AUDIT scale,LFM2-8B-A1B,5,2.294079263903501,1.0402424120552494,,,
AUDIT scale,LFM2-8B-A1B,6,2.234555843925777,1.0192775867580677,,,
AUDIT scale,LFM2-8B-A1B,7,1.9351647991756935,1.0,,,
AUDIT scale,LFM2-8B-A1B,8,1.9716548701799992,1.0,,,
AUDIT scale,LFM2-8B-A1B,9,1.8615321701563885,1.0,,,
AUDIT scale,LFM2-8B-A1B,10,1.3451194935651314,1.0,,,
AUDIT scale,LFM2-8B-A1B,11,1.1448290367623963,1.0,,,
AUDIT scale,Llama-3.1-70B-Instruct,1,1.267502731220866,1.0,,,
AUDIT scale,Llama-3.1-70B-Instruct,2,2.8800407875766525,2.0,,,
AUDIT scale,Llama-3.1-70B-Instruct,3,3.7449106047938505,4.756853200811899,,,
AUDIT scale,Llama-3.1-70B-Instruct,4,3.802400830393069,4.5686139696625645,,,
AUDIT scale,Llama-3.1-70B-Instruct,5,4.586087949646211,4.9673655602669555,,,
AUDIT scale,Llama-3.1-70B-Instruct,6,4.569307455733703,4.980471467963436,,,
AUDIT scale,Llama-3.1-70B-Instruct,7,4.6736030828659265,5.0,,,
AUDIT scale,Llama-3.1-70B-Instruct,8,4.301631507051192,4.530736595881226,,,
AUDIT scale,Llama-3.1-70B-Instruct,9,4.364787839753531,4.719546715949072,,,
AUDIT scale,Llama-3.1-70B-Instruct,10,2.195910153696071,2.9358585680032494,,,
AUDIT scale,Llama-3.1-70B-Instruct,11,2.4533690943510713,3.0000000000000013,,,
AUDIT scale,Llama-3.1-8B-Instruct,1,1.153654809024235,1.0,,,
AUDIT scale,Llama-3.1-8B-Instruct,2,3.176737033697403,4.4963259097160115,,,
AUDIT scale,Llama-3.1-8B-Instruct,3,2.724554640793104,1.2831519271178204,,,
AUDIT scale,Llama-3.1-8B-Instruct,4,2.959178932559595,3.7564644127904607,,,
AUDIT scale,Llama-3.1-8B-Instruct,5,2.9230298660040863,1.058478757512279,,,
AUDIT scale,Llama-3.1-8B-Instruct,6,2.899996769463783,1.1327429381171574,,,
AUDIT scale,Llama-3.1-8B-Instruct,7,2.9601400820288672,1.1260348761862604,,,
AUDIT scale,Llama-3.1-8B-Instruct,8,2.651876762247639,1.0399377763225757,,,
AUDIT scale,Llama-3.1-8B-Instruct,9,2.766775203286221,1.138576656810702,,,
AUDIT scale,Llama-3.1-8B-Instruct,10,1.4733102210803646,1.1653186255346948,,,
AUDIT scale,Llama-3.1-8B-Instruct,11,1.280408649117745,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,1,1.42134176635809,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,2,2.8118390925444774,2.228948424986682,,,
AUDIT scale,Llama-3.2-1B-Instruct,3,2.0401234263680776,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,4,1.9133299600953757,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,5,1.4969760153243272,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,6,1.5951733696381276,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,7,1.513438988806575,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,8,1.82574182996314,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,9,1.5966069068849067,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,10,1.2832057831767634,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,11,1.2583376987308077,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,1,1.2970056791678477,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,2,3.46038767889007,4.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,3,2.584913732034165,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,4,2.3821520104196123,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,5,2.3028412880733775,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,6,2.3133853104121416,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,7,2.242451855724067,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,8,2.749706784850314,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,9,2.6700137717698444,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,10,1.590926143790286,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,11,1.4090679424844217,1.0,,,
AUDIT scale,Llama-3.3-70B-Instruct,1,1.3389445022061894,1.0,,,
AUDIT scale,Llama-3.3-70B-Instruct,2,3.1118400403179343,2.901747198561814,,,
AUDIT scale,Llama-3.3-70B-Instruct,3,3.2605467454162973,4.0,,,
AUDIT scale,Llama-3.3-70B-Instruct,4,3.5391602396669386,4.0,,,
AUDIT scale,Llama-3.3-70B-Instruct,5,4.247604011029231,5.0,,,
AUDIT scale,Llama-3.3-70B-Instruct,6,3.4736627040779515,4.894130304839134,,,
AUDIT scale,Llama-3.3-70B-Instruct,7,3.17118276632573,4.277902249012766,,,
AUDIT scale,Llama-3.3-70B-Instruct,8,3.448315835469305,4.379062264469381,,,
AUDIT scale,Llama-3.3-70B-Instruct,9,3.732597422244711,4.95328137397737,,,
AUDIT scale,Llama-3.3-70B-Instruct,10,1.5982952105199275,1.0,,,
AUDIT scale,Llama-3.3-70B-Instruct,11,2.1597812885505547,3.0,,,
AUDIT scale,Ministral-8B-Instruct-2410,1,1.635908965667829,2.0,,,
AUDIT scale,Ministral-8B-Instruct-2410,2,2.8886332017417806,3.2405867296513824,,,
AUDIT scale,Ministral-8B-Instruct-2410,3,3.3006244469820065,5.000000000000001,,,
AUDIT scale,Ministral-8B-Instruct-2410,4,2.9153552778652205,4.96133890700682,,,
AUDIT scale,Ministral-8B-Instruct-2410,5,3.32549915718387,4.999999999999997,,,
AUDIT scale,Ministral-8B-Instruct-2410,6,3.266190447569852,5.000000000000001,,,
AUDIT scale,Ministral-8B-Instruct-2410,7,3.1950369186235,5.000000000000002,,,
AUDIT scale,Ministral-8B-Instruct-2410,8,2.9719849087068,2.8022771466125107,,,
AUDIT scale,Ministral-8B-Instruct-2410,9,2.9526735402397675,3.3425323658225516,,,
AUDIT scale,Ministral-8B-Instruct-2410,10,1.8615104374408171,1.0,,,
AUDIT scale,Ministral-8B-Instruct-2410,11,1.6591247109209957,1.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,1,1.0572516321332592,1.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,2,2.2078877102443206,1.146619721603546,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,3,2.120931755577179,3.0000000000000018,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,4,3.8433037406802666,4.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,5,4.156368402030984,4.999999999999998,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,6,1.980766223918003,1.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,7,1.8410700900615784,1.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,8,1.9559466443806348,1.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,9,1.9046925030042696,1.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,10,1.0140049228038286,1.0,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,11,2.045812455261274,2.239999999999999,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,1,1.6173318612822127,2.0,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,2,3.002916770596218,4.0,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,3,3.135900118739384,4.14900752564179,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,4,2.858375816770931,1.0446468695066875,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,5,3.100206443152348,2.4463106902095704,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,6,3.2319554815952336,4.999999999999998,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,7,2.8707767302086977,1.0,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,8,3.115509690410271,1.519847774518352,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,9,3.028416931453318,1.0,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,10,1.7210797185581712,1.0,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,11,1.6649975858747756,1.0,,,
AUDIT scale,OLMo-2-7B-Instruct,1,1.3131715537341162,1.0,,,
AUDIT scale,OLMo-2-7B-Instruct,2,2.7971598207125865,2.778556454410086,,,
AUDIT scale,OLMo-2-7B-Instruct,3,2.5814320990142576,1.1512376158652868,,,
AUDIT scale,OLMo-2-7B-Instruct,4,2.512161541349461,1.0,,,
AUDIT scale,OLMo-2-7B-Instruct,5,2.365352803398844,1.0527542432042254,,,
AUDIT scale,OLMo-2-7B-Instruct,6,2.4528841388653877,1.0,,,
AUDIT scale,OLMo-2-7B-Instruct,7,2.553104683235426,1.7231851162555547,,,
AUDIT scale,OLMo-2-7B-Instruct,8,2.794619134340695,2.5159846091702502,,,
AUDIT scale,OLMo-2-7B-Instruct,9,2.515442068618251,1.1760805245216208,,,
AUDIT scale,OLMo-2-7B-Instruct,10,1.5585241354988562,1.0,,,
AUDIT scale,OLMo-2-7B-Instruct,11,1.4494247792119717,1.0,,,
AUDIT scale,Phi-3-medium-128k-instruct,1,1.3643788500590603,1.0,,,
AUDIT scale,Phi-3-medium-128k-instruct,2,2.5469918132282703,1.989931184931776,,,
AUDIT scale,Phi-3-medium-128k-instruct,3,2.21518702996837,1.0,,,
AUDIT scale,Phi-3-medium-128k-instruct,4,2.4443164890426043,1.6657126442140855,,,
AUDIT scale,Phi-3-medium-128k-instruct,5,2.848041781401989,1.0,,,
AUDIT scale,Phi-3-medium-128k-instruct,6,2.565238988536275,1.0,,,
AUDIT scale,Phi-3-medium-128k-instruct,7,2.0294702985480813,1.0,,,
AUDIT scale,Phi-3-medium-128k-instruct,8,2.346690885391364,1.0,,,
AUDIT scale,Phi-3-medium-128k-instruct,9,2.716996907589265,1.0,,,
AUDIT scale,Phi-3-medium-128k-instruct,10,1.6315289317406902,1.0,,,
AUDIT scale,Phi-3-medium-128k-instruct,11,1.4185356754921914,1.0,,,
AUDIT scale,Phi-3-mini-128k-instruct,1,1.5287634195322344,2.0,,,
AUDIT scale,Phi-3-mini-128k-instruct,2,2.6253821660448664,2.0,,,
AUDIT scale,Phi-3-mini-128k-instruct,3,2.6194978806657683,1.0,,,
AUDIT scale,Phi-3-mini-128k-instruct,4,2.6742198700608393,1.0089235913884358,,,
AUDIT scale,Phi-3-mini-128k-instruct,5,2.8395806942912514,1.0,,,
AUDIT scale,Phi-3-mini-128k-instruct,6,2.708778747143049,1.0,,,
AUDIT scale,Phi-3-mini-128k-instruct,7,2.7089027099043004,1.0,,,
AUDIT scale,Phi-3-mini-128k-instruct,8,2.500999419551963,1.0,,,
AUDIT scale,Phi-3-mini-128k-instruct,9,2.5347538404155703,1.0,,,
AUDIT scale,Phi-3-mini-128k-instruct,10,1.957141241363643,1.3208813567547053,,,
AUDIT scale,Phi-3-mini-128k-instruct,11,1.6276928094430672,1.0,,,
AUDIT scale,Phi-3.5-mini-instruct,1,1.475116307500296,1.0,,,
AUDIT scale,Phi-3.5-mini-instruct,2,2.422174978331076,2.0,,,
AUDIT scale,Phi-3.5-mini-instruct,3,3.4421614059621093,4.0642421421321595,,,
AUDIT scale,Phi-3.5-mini-instruct,4,2.64840383799299,1.0,,,
AUDIT scale,Phi-3.5-mini-instruct,5,2.642965190009879,1.0,,,
AUDIT scale,Phi-3.5-mini-instruct,6,2.968600987171995,3.4752728173349308,,,
AUDIT scale,Phi-3.5-mini-instruct,7,2.658846061900101,1.0,,,
AUDIT scale,Phi-3.5-mini-instruct,8,2.298363035967339,1.0,,,
AUDIT scale,Phi-3.5-mini-instruct,9,2.1906891825696793,1.0,,,
AUDIT scale,Phi-3.5-mini-instruct,10,1.798175168618262,1.0,,,
AUDIT scale,Phi-3.5-mini-instruct,11,1.512407990001037,1.0,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,1,1.5671603784641055,2.0,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,2,3.118983230484246,4.490019488066436,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,3,3.4977597309464006,5.0,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,4,3.989181605515309,5.000000000000003,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,5,4.456090073381548,5.0,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,6,4.519575800090443,5.0000000000000036,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,7,4.729977529930757,5.0,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,8,4.458330823712263,5.000000000000001,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,9,4.559925755989501,5.000000000000002,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,10,1.625822601265143,1.0,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,11,1.6588055826364008,1.0,,,
AUDIT scale,Qwen2.5-14B-Instruct,1,1.2865631473298604,1.0,,,
AUDIT scale,Qwen2.5-14B-Instruct,2,2.366975623179327,1.35608520018153,,,
AUDIT scale,Qwen2.5-14B-Instruct,3,2.05902502286973,1.0,,,
AUDIT scale,Qwen2.5-14B-Instruct,4,1.8002831786558953,1.0,,,
AUDIT scale,Qwen2.5-14B-Instruct,5,1.3738728012789487,1.0,,,
AUDIT scale,Qwen2.5-14B-Instruct,6,1.5445370792568416,1.0,,,
AUDIT scale,Qwen2.5-14B-Instruct,7,1.3833010026590846,1.0,,,
AUDIT scale,Qwen2.5-14B-Instruct,8,1.6331543375947914,1.0,,,
AUDIT scale,Qwen2.5-14B-Instruct,9,1.7901893553214037,1.0,,,
AUDIT scale,Qwen2.5-14B-Instruct,10,1.0680842454546944,1.0,,,
AUDIT scale,Qwen2.5-14B-Instruct,11,1.0678844294369536,1.0,,,
AUDIT scale,Qwen2.5-32B-Instruct,1,1.0978101841755878,1.0,,,
AUDIT scale,Qwen2.5-32B-Instruct,2,2.4532789027611104,1.988647481390717,,,
AUDIT scale,Qwen2.5-32B-Instruct,3,2.465386464911409,1.0,,,
AUDIT scale,Qwen2.5-32B-Instruct,4,2.403355292006131,1.0278154124185053,,,
AUDIT scale,Qwen2.5-32B-Instruct,5,2.5487634608067853,1.0,,,
AUDIT scale,Qwen2.5-32B-Instruct,6,2.150272893851223,1.0,,,
AUDIT scale,Qwen2.5-32B-Instruct,7,2.3012327557493446,1.0,,,
AUDIT scale,Qwen2.5-32B-Instruct,8,2.481963425143097,1.0,,,
AUDIT scale,Qwen2.5-32B-Instruct,9,2.3250057718763775,1.0,,,
AUDIT scale,Qwen2.5-32B-Instruct,10,1.3886384218721677,1.0,,,
AUDIT scale,Qwen2.5-32B-Instruct,11,1.3426834503374157,1.0,,,
AUDIT scale,Qwen2.5-3B-Instruct,1,1.355916871845271,1.0,,,
AUDIT scale,Qwen2.5-3B-Instruct,2,2.673142837825914,1.4582283395838134,,,
AUDIT scale,Qwen2.5-3B-Instruct,3,2.6888660287996307,1.0,,,
AUDIT scale,Qwen2.5-3B-Instruct,4,2.3984695716302045,1.0,,,
AUDIT scale,Qwen2.5-3B-Instruct,5,2.7180649659452065,1.0,,,
AUDIT scale,Qwen2.5-3B-Instruct,6,2.3021729410526577,1.086374183898785,,,
AUDIT scale,Qwen2.5-3B-Instruct,7,1.819421191498184,1.0,,,
AUDIT scale,Qwen2.5-3B-Instruct,8,2.062493071611189,1.0,,,
AUDIT scale,Qwen2.5-3B-Instruct,9,2.1762724716695407,1.0,,,
AUDIT scale,Qwen2.5-3B-Instruct,10,1.4473283370392962,1.0,,,
AUDIT scale,Qwen2.5-3B-Instruct,11,1.4581886985484669,1.0,,,
AUDIT scale,Qwen2.5-7B-Instruct,1,1.9698427981934947,2.0,,,
AUDIT scale,Qwen2.5-7B-Instruct,2,2.787388628130824,2.1610137459022787,,,
AUDIT scale,Qwen2.5-7B-Instruct,3,2.7780583705165003,1.0,,,
AUDIT scale,Qwen2.5-7B-Instruct,4,3.0076264415770435,3.0775655777415887,,,
AUDIT scale,Qwen2.5-7B-Instruct,5,3.68582836900598,4.999999999999997,,,
AUDIT scale,Qwen2.5-7B-Instruct,6,3.813246342319019,4.999999999999999,,,
AUDIT scale,Qwen2.5-7B-Instruct,7,4.2064925154739665,4.999999999999999,,,
AUDIT scale,Qwen2.5-7B-Instruct,8,3.614875335264524,4.573745507357988,,,
AUDIT scale,Qwen2.5-7B-Instruct,9,3.2801803779628855,3.947590252630073,,,
AUDIT scale,Qwen2.5-7B-Instruct,10,1.242164889051584,1.0,,,
AUDIT scale,Qwen2.5-7B-Instruct,11,1.698433923091481,1.0,,,
AUDIT scale,Qwen3-1.7B,1,1.658946952483832,2.0,,,
AUDIT scale,Qwen3-1.7B,2,3.313648586435945,4.478815165494883,,,
AUDIT scale,Qwen3-1.7B,3,4.15955371149209,5.000000000000001,,,
AUDIT scale,Qwen3-1.7B,4,3.788199850564451,4.999999999999998,,,
AUDIT scale,Qwen3-1.7B,5,4.546760067350863,5.0,,,
AUDIT scale,Qwen3-1.7B,6,4.526420630866969,4.999999999999999,,,
AUDIT scale,Qwen3-1.7B,7,4.723422548980223,5.000000000000001,,,
AUDIT scale,Qwen3-1.7B,8,4.507723308709433,4.999999999999998,,,
AUDIT scale,Qwen3-1.7B,9,4.52099403107197,5.000000000000001,,,
AUDIT scale,Qwen3-1.7B,10,2.2556217717418043,2.277255562780142,,,
AUDIT scale,Qwen3-1.7B,11,2.409624184348067,2.7821786226295893,,,
AUDIT scale,Qwen3-14B,1,1.91465750434804,2.0,,,
AUDIT scale,Qwen3-14B,2,2.240695036638061,2.0,,,
AUDIT scale,Qwen3-14B,3,2.518446599309365,2.0,,,
AUDIT scale,Qwen3-14B,4,2.393256651477449,2.0,,,
AUDIT scale,Qwen3-14B,5,2.155720369131285,1.872803145534267,,,
AUDIT scale,Qwen3-14B,6,2.0472914056518507,1.0446294483327554,,,
AUDIT scale,Qwen3-14B,7,2.361151787857847,1.0099519899666054,,,
AUDIT scale,Qwen3-14B,8,2.5324621150581126,1.0,,,
AUDIT scale,Qwen3-14B,9,2.676183629136345,1.255818249814716,,,
AUDIT scale,Qwen3-14B,10,2.160677257921802,1.9549962148112725,,,
AUDIT scale,Qwen3-14B,11,2.0563527560921413,1.4256126806125584,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,1,1.3087533904490725,1.0,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,2,2.6642408422243893,1.7023030264412538,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,3,3.022690888159343,4.58390820634998,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,4,2.6252034414441003,1.0,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,5,2.8742221979708416,1.0,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,6,2.6075302896491896,1.077164019554384,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,7,2.7525719731718175,1.448675279820437,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,8,2.7308873195242103,1.0,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,9,2.8019846325264055,1.0838026319063716,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,10,1.81018787528276,1.0,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,11,1.4375608532036364,1.0,,,
AUDIT scale,Qwen3-32B,1,1.5923856322524657,2.0,,,
AUDIT scale,Qwen3-32B,2,3.4776030950818093,4.0,,,
AUDIT scale,Qwen3-32B,3,2.7797619377539755,1.2397820762078906,,,
AUDIT scale,Qwen3-32B,4,3.0843617660963156,4.163803785492143,,,
AUDIT scale,Qwen3-32B,5,3.118725633825333,2.709057158677266,,,
AUDIT scale,Qwen3-32B,6,3.451617932685982,4.326031489832124,,,
AUDIT scale,Qwen3-32B,7,3.8709846802576537,5.0,,,
AUDIT scale,Qwen3-32B,8,3.66399465785695,4.427564705042585,,,
AUDIT scale,Qwen3-32B,9,3.59218761255298,4.5023759131838945,,,
AUDIT scale,Qwen3-32B,10,2.4903044358086635,2.9432365891919106,,,
AUDIT scale,Qwen3-32B,11,2.343849023977749,2.397918602527444,,,
AUDIT scale,Qwen3-4B,1,1.1997525294329603,1.0,,,
AUDIT scale,Qwen3-4B,2,2.560773227838227,1.409871516477408,,,
AUDIT scale,Qwen3-4B,3,2.46498684473185,1.0,,,
AUDIT scale,Qwen3-4B,4,2.32482601181267,1.0,,,
AUDIT scale,Qwen3-4B,5,2.3857301945886698,1.0,,,
AUDIT scale,Qwen3-4B,6,2.2308656777536773,1.0,,,
AUDIT scale,Qwen3-4B,7,1.9570763511249576,1.0,,,
AUDIT scale,Qwen3-4B,8,2.467116166228402,1.0,,,
AUDIT scale,Qwen3-4B,9,2.1847750388484224,1.0,,,
AUDIT scale,Qwen3-4B,10,1.251949172984215,1.0,,,
AUDIT scale,Qwen3-4B,11,1.242555797001177,1.0,,,
