experiment,model,item,score,score_top_n,category,H_score,score_expected
AUDIT scale,LFM2-1.2B,3,2.4758506184768234,1.939325284374574,,,
AUDIT scale,LFM2-1.2B,4,2.5174713770511814,2.0453490258047267,,,
AUDIT scale,LFM2-1.2B,5,2.4742823296120573,1.741271328691676,,,
AUDIT scale,LFM2-1.2B,6,2.4218810625999247,1.7527993592066653,,,
AUDIT scale,LFM2-1.2B,7,2.4070965002377114,1.8147212825086136,,,
AUDIT scale,LFM2-1.2B,8,2.4898853887423407,1.8858261015269833,,,
AUDIT scale,LFM2-1.2B,9,2.47170483168862,1.8114561814574452,,,
AUDIT scale,LFM2-1.2B,10,1.7575936455753365,1.5249059069754545,,,
AUDIT scale,LFM2-1.2B,11,1.7407439224178487,1.450716130391219,,,
AUDIT scale,LFM2-2.6B,1,1.5519146517998272,1.633024958668481,,,
AUDIT scale,LFM2-2.6B,2,3.004596947756526,2.9999999999999996,,,
AUDIT scale,LFM2-2.6B,3,3.291109377093853,3.111805927738419,,,
AUDIT scale,LFM2-2.6B,4,3.1569642046238573,3.000000000000001,,,
AUDIT scale,LFM2-2.6B,5,3.7323961257538127,3.4597521158003803,,,
AUDIT scale,LFM2-2.6B,6,3.9327341440586783,4.236145686434067,,,
AUDIT scale,LFM2-2.6B,7,4.073452103312951,4.534270333432514,,,
AUDIT scale,LFM2-2.6B,8,3.637818823014968,3.4891969972171,,,
AUDIT scale,LFM2-2.6B,9,3.734874086629611,3.790143582378697,,,
AUDIT scale,LFM2-2.6B,10,2.8490858649290858,3.0,,,
AUDIT scale,LFM2-2.6B,11,2.852979861409908,2.9999999999999996,,,
AUDIT scale,LFM2-8B-A1B,1,1.493928368705696,1.4299427335395622,,,
AUDIT scale,LFM2-8B-A1B,2,2.903944848277715,3.0006965946048467,,,
AUDIT scale,LFM2-8B-A1B,3,2.53741746205822,2.4481553540231564,,,
AUDIT scale,LFM2-8B-A1B,4,2.7209158620418403,2.681997155631024,,,
AUDIT scale,LFM2-8B-A1B,5,2.080904323880417,1.8452171609647925,,,
AUDIT scale,LFM2-8B-A1B,6,2.0285237061549943,1.437157904499857,,,
AUDIT scale,LFM2-8B-A1B,7,1.669321176742286,1.0850557573576536,,,
AUDIT scale,LFM2-8B-A1B,8,2.401052064085758,2.1716090540491213,,,
AUDIT scale,LFM2-8B-A1B,9,2.2264656723995953,1.931164511544997,,,
AUDIT scale,LFM2-8B-A1B,10,2.2405376051267702,2.721980825999166,,,
AUDIT scale,LFM2-8B-A1B,11,2.2091961542934557,2.431316020413986,,,
AUDIT scale,Llama-3.1-70B-Instruct,1,1.5511290616760085,1.6314248743327373,,,
AUDIT scale,Llama-3.1-70B-Instruct,2,2.5955757223584603,2.2376035553624423,,,
AUDIT scale,Llama-3.1-70B-Instruct,3,2.7301706085608757,2.714879154614552,,,
AUDIT scale,Llama-3.1-70B-Instruct,4,2.727754716170109,2.778738676696664,,,
AUDIT scale,Llama-3.1-70B-Instruct,5,3.015493499123757,3.054435691029549,,,
AUDIT scale,Llama-3.1-70B-Instruct,6,3.0471432391518993,3.1168575594202506,,,
AUDIT scale,Llama-3.1-70B-Instruct,7,3.147728197364882,3.167269454165437,,,
AUDIT scale,Llama-3.1-70B-Instruct,8,2.920844501098469,2.896174642840706,,,
AUDIT scale,Llama-3.1-70B-Instruct,9,2.9703881571555812,2.7385801103783556,,,
AUDIT scale,Llama-3.1-70B-Instruct,10,1.7341959300580383,1.3773080031663587,,,
AUDIT scale,Llama-3.1-70B-Instruct,11,1.717221228330055,1.3057730058828638,,,
AUDIT scale,Llama-3.1-8B-Instruct,1,1.5047247562048496,1.4678652013411728,,,
AUDIT scale,Llama-3.1-8B-Instruct,2,2.749070471401535,2.3449325011556743,,,
AUDIT scale,Llama-3.1-8B-Instruct,3,2.4028617986382192,1.9110736360004912,,,
AUDIT scale,Llama-3.1-8B-Instruct,4,2.530810823432143,2.148970498951659,,,
AUDIT scale,Llama-3.1-8B-Instruct,5,1.8394218700309568,1.2236131186092707,,,
AUDIT scale,Llama-3.1-8B-Instruct,6,1.9119482964053016,1.4451671207151084,,,
AUDIT scale,Llama-3.1-8B-Instruct,7,1.5416710144002308,1.1014140853536605,,,
AUDIT scale,Llama-3.1-8B-Instruct,8,2.1631761727574195,1.6463706499954316,,,
AUDIT scale,Llama-3.1-8B-Instruct,9,2.022482263801125,1.4387274775751209,,,
AUDIT scale,Llama-3.1-8B-Instruct,10,1.7096061159775044,1.3223932286574862,,,
AUDIT scale,Llama-3.1-8B-Instruct,11,1.7025371499222142,1.2337749991009983,,,
AUDIT scale,Llama-3.2-1B-Instruct,1,1.0608905185180837,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,2,2.5784772971288175,1.982895924442299,,,
AUDIT scale,Llama-3.2-1B-Instruct,3,1.8205931657932624,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,4,1.9277416694413103,1.018202786820839,,,
AUDIT scale,Llama-3.2-1B-Instruct,5,1.7223812871932331,1.0393814341420335,,,
AUDIT scale,Llama-3.2-1B-Instruct,6,1.684195750023722,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,7,1.7515482250407222,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,8,1.8079515430098363,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,9,1.7298940362365072,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,10,1.2270184156041064,1.0,,,
AUDIT scale,Llama-3.2-1B-Instruct,11,1.2389540634191498,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,1,1.2060997866853809,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,2,3.0962874096327697,3.139314141932201,,,
AUDIT scale,Llama-3.2-3B-Instruct,3,2.469698693281658,1.5317838469266185,,,
AUDIT scale,Llama-3.2-3B-Instruct,4,2.5862401738842458,1.6269224018498962,,,
AUDIT scale,Llama-3.2-3B-Instruct,5,1.960690383789562,1.0662729459259035,,,
AUDIT scale,Llama-3.2-3B-Instruct,6,2.0431159440364377,1.0834942385933404,,,
AUDIT scale,Llama-3.2-3B-Instruct,7,1.7788156885648525,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,8,2.236095662995531,1.1929375349164548,,,
AUDIT scale,Llama-3.2-3B-Instruct,9,2.1625372478993197,1.2847517588103627,,,
AUDIT scale,Llama-3.2-3B-Instruct,10,1.331634950267098,1.0,,,
AUDIT scale,Llama-3.2-3B-Instruct,11,1.3619478335356274,1.0,,,
AUDIT scale,Llama-3.3-70B-Instruct,1,1.7581783942958102,2.0,,,
AUDIT scale,Llama-3.3-70B-Instruct,2,2.832932433362934,2.7177326503950385,,,
AUDIT scale,Llama-3.3-70B-Instruct,3,3.0394568776762543,2.722750020897381,,,
AUDIT scale,Llama-3.3-70B-Instruct,4,2.8780621161461286,2.619949379842373,,,
AUDIT scale,Llama-3.3-70B-Instruct,5,3.3098885592089538,3.25149033260021,,,
AUDIT scale,Llama-3.3-70B-Instruct,6,3.3839185329832255,3.5622166972148768,,,
AUDIT scale,Llama-3.3-70B-Instruct,7,3.607857618476556,3.9880880385819166,,,
AUDIT scale,Llama-3.3-70B-Instruct,8,3.213538290945148,3.078086554218041,,,
AUDIT scale,Llama-3.3-70B-Instruct,9,3.162697117272668,2.7801746409239576,,,
AUDIT scale,Llama-3.3-70B-Instruct,10,2.4938395702620015,2.829301838322632,,,
AUDIT scale,Llama-3.3-70B-Instruct,11,2.494649597823584,2.8190918635736333,,,
AUDIT scale,Ministral-8B-Instruct-2410,1,1.3263942262267352,1.0295786112892238,,,
AUDIT scale,Ministral-8B-Instruct-2410,2,3.3593629554822937,3.770821804349346,,,
AUDIT scale,Ministral-8B-Instruct-2410,3,3.2081012898283854,3.847543709503046,,,
AUDIT scale,Ministral-8B-Instruct-2410,4,3.263437990822671,3.8015589164642023,,,
AUDIT scale,Ministral-8B-Instruct-2410,5,2.5099756914452027,2.78331923055568,,,
AUDIT scale,Ministral-8B-Instruct-2410,6,2.636475725883951,3.2876067512286693,,,
AUDIT scale,Ministral-8B-Instruct-2410,7,1.8066067509099373,1.3729755151571446,,,
AUDIT scale,Ministral-8B-Instruct-2410,8,2.9845918595365446,3.6127448526050414,,,
AUDIT scale,Ministral-8B-Instruct-2410,9,2.8723722424908,3.5682099183101723,,,
AUDIT scale,Ministral-8B-Instruct-2410,10,2.203551281779126,2.4474493586518284,,,
AUDIT scale,Ministral-8B-Instruct-2410,11,2.1750538591712685,2.401014843747621,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,1,1.704769226992937,1.9804254923307136,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,2,3.4332388534856455,3.944656792104368,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,3,3.419148898380164,3.939748261827795,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,4,3.4015410452997807,3.88767531162067,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,5,3.08788197720964,3.698066471557324,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,6,3.229653641551721,3.949573616818742,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,7,2.3572908753824624,2.0172203085398923,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,8,3.3330642314896104,3.979520504862329,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,9,3.288373390602451,3.884818176332579,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,10,1.8885002856083977,1.8411810217292544,,,
AUDIT scale,Mistral-7B-Instruct-v0.3,11,1.8972503369618523,1.6285789183852477,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,1,1.317882992256169,1.009715843623578,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,2,3.715666932028824,3.990928410896807,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,3,3.770079982684426,4.009278558581115,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,4,3.767075892345293,4.009498274367,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,5,3.7659085959449583,4.141266543633057,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,6,3.7606114924134944,3.971884027357575,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,7,3.702290110838644,4.215857369351617,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,8,3.8390353131279022,4.012380251217614,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,9,3.808259647333815,4.080407430894668,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,10,2.0233438694139023,2.078737048485899,,,
AUDIT scale,Mistral-Small-24B-Instruct-2501,11,2.004812107793502,1.8519353454792713,,,
AUDIT scale,OLMo-2-7B-Instruct,1,1.3558092695481327,1.088814713521408,,,
AUDIT scale,OLMo-2-7B-Instruct,2,3.1806978213091166,3.4745801997077046,,,
AUDIT scale,OLMo-2-7B-Instruct,3,2.931919618722432,2.9203449620363355,,,
AUDIT scale,OLMo-2-7B-Instruct,4,3.041817638978374,3.4383876447723187,,,
AUDIT scale,OLMo-2-7B-Instruct,5,2.4937189391291423,2.030751016639621,,,
AUDIT scale,OLMo-2-7B-Instruct,6,2.560482508083119,2.4771971750515713,,,
AUDIT scale,OLMo-2-7B-Instruct,7,2.1710084015603375,1.329333985825839,,,
AUDIT scale,OLMo-2-7B-Instruct,8,2.7808718153794745,2.7219953333083264,,,
AUDIT scale,OLMo-2-7B-Instruct,9,2.630692280964217,2.4836013714885876,,,
AUDIT scale,OLMo-2-7B-Instruct,10,1.964330613709737,1.782693574564866,,,
AUDIT scale,OLMo-2-7B-Instruct,11,1.9480029836770223,1.7549448449830272,,,
AUDIT scale,Phi-3-medium-128k-instruct,1,1.6198728131148818,1.8209811400864249,,,
AUDIT scale,Phi-3-medium-128k-instruct,2,2.8142118802661025,2.7509915793712616,,,
AUDIT scale,Phi-3-medium-128k-instruct,3,2.9136419275174648,2.742722698455968,,,
AUDIT scale,Phi-3-medium-128k-instruct,4,2.8581770937608413,2.7073626566801328,,,
AUDIT scale,Phi-3-medium-128k-instruct,5,3.1030592227218303,2.9424082440863897,,,
AUDIT scale,Phi-3-medium-128k-instruct,6,3.167596103978258,3.473188618347208,,,
AUDIT scale,Phi-3-medium-128k-instruct,7,3.266688054116672,3.5176078961656256,,,
AUDIT scale,Phi-3-medium-128k-instruct,8,3.045449590371564,2.961300837174548,,,
AUDIT scale,Phi-3-medium-128k-instruct,9,3.061172767318288,3.1497406236257226,,,
AUDIT scale,Phi-3-medium-128k-instruct,10,2.261951813389626,2.575498006476395,,,
AUDIT scale,Phi-3-medium-128k-instruct,11,2.305490466933995,2.771959935531091,,,
AUDIT scale,Phi-3-mini-128k-instruct,1,1.672713718632757,1.96057539893053,,,
AUDIT scale,Phi-3-mini-128k-instruct,2,2.7598087120830095,2.3772571185626803,,,
AUDIT scale,Phi-3-mini-128k-instruct,3,2.6321321291947823,2.3694291057084422,,,
AUDIT scale,Phi-3-mini-128k-instruct,4,2.6702717948624275,2.2050382766969316,,,
AUDIT scale,Phi-3-mini-128k-instruct,5,2.49424710850545,2.0128626405447543,,,
AUDIT scale,Phi-3-mini-128k-instruct,6,2.490807676066238,2.1062596985794153,,,
AUDIT scale,Phi-3-mini-128k-instruct,7,2.27006109951946,1.4939406414694365,,,
AUDIT scale,Phi-3-mini-128k-instruct,8,2.56285322775687,2.204478158685794,,,
AUDIT scale,Phi-3-mini-128k-instruct,9,2.5409371856277043,2.248462407892354,,,
AUDIT scale,Phi-3-mini-128k-instruct,10,2.0956606238802977,2.238445985148242,,,
AUDIT scale,Phi-3-mini-128k-instruct,11,2.0505760746912176,2.032010185347228,,,
AUDIT scale,Phi-3.5-mini-instruct,1,1.6254463153012182,1.8602448921046115,,,
AUDIT scale,Phi-3.5-mini-instruct,2,3.554290891461286,3.9805067896029738,,,
AUDIT scale,Phi-3.5-mini-instruct,3,3.6389469866688886,3.943092931312461,,,
AUDIT scale,Phi-3.5-mini-instruct,4,3.6229011635649417,3.971847074649974,,,
AUDIT scale,Phi-3.5-mini-instruct,5,3.7331424950065633,4.037677380843332,,,
AUDIT scale,Phi-3.5-mini-instruct,6,3.752004559877297,4.042915655642131,,,
AUDIT scale,Phi-3.5-mini-instruct,7,3.791763214661757,4.511030871956453,,,
AUDIT scale,Phi-3.5-mini-instruct,8,3.667030930280485,3.983885617346756,,,
AUDIT scale,Phi-3.5-mini-instruct,9,3.7074507822950697,4.009708254985594,,,
AUDIT scale,Phi-3.5-mini-instruct,10,1.8430162407454944,1.6751999166161875,,,
AUDIT scale,Phi-3.5-mini-instruct,11,1.8289421633040424,1.5417718625666867,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,1,1.373342667590583,1.0794967696570406,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,2,2.8205683489998723,3.0614576133571303,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,3,3.145711210700993,3.848505090474836,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,4,3.0262908724525626,3.642631908589671,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,5,3.4487466524622357,4.281355607095571,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,6,3.4162234701960315,4.233323870987561,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,7,3.5309871011255214,4.020697272448674,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,8,3.3649097566581716,3.900974223146358,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,9,3.3981859219279182,4.256779561032676,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,10,1.4527677867481943,1.0493521269535582,,,
AUDIT scale,Qwen2.5-1.5B-Instruct,11,1.4245545934174748,1.0187331748089867,,,
AUDIT scale,Qwen2.5-14B-Instruct,1,1.2989855741870278,1.0,,,
AUDIT scale,Qwen2.5-14B-Instruct,2,3.190183838493241,3.6104264344912194,,,
AUDIT scale,Qwen2.5-14B-Instruct,3,2.709214955561432,2.7572332819281504,,,
AUDIT scale,Qwen2.5-14B-Instruct,4,2.853626064774345,2.7916434398761387,,,
AUDIT scale,Qwen2.5-14B-Instruct,5,1.935638486303628,1.713835696833518,,,
AUDIT scale,Qwen2.5-14B-Instruct,6,1.931229159487822,1.7377455255526917,,,
AUDIT scale,Qwen2.5-14B-Instruct,7,1.3591208661823384,1.0416381006103437,,,
AUDIT scale,Qwen2.5-14B-Instruct,8,2.387951007172203,2.341663278457001,,,
AUDIT scale,Qwen2.5-14B-Instruct,9,2.131969212102564,1.920472468886714,,,
AUDIT scale,Qwen2.5-14B-Instruct,10,1.7716716443589866,1.3707254776441091,,,
AUDIT scale,Qwen2.5-14B-Instruct,11,1.7740262970965297,1.2975002190353306,,,
AUDIT scale,Qwen2.5-32B-Instruct,1,1.6847622672742342,1.9604581896424187,,,
AUDIT scale,Qwen2.5-32B-Instruct,2,3.0873634782264614,3.1814258227657577,,,
AUDIT scale,Qwen2.5-32B-Instruct,3,3.4314709305692186,3.811893118869888,,,
AUDIT scale,Qwen2.5-32B-Instruct,4,3.3109577397543397,3.7762463574257774,,,
AUDIT scale,Qwen2.5-32B-Instruct,5,3.9074172663568536,4.632186818994208,,,
AUDIT scale,Qwen2.5-32B-Instruct,6,3.89858373738543,4.480158090132498,,,
AUDIT scale,Qwen2.5-32B-Instruct,7,4.1016391134986,4.824383469268869,,,
AUDIT scale,Qwen2.5-32B-Instruct,8,3.6645515222039458,4.069203812587956,,,
AUDIT scale,Qwen2.5-32B-Instruct,9,3.7539353478972193,4.219965816743217,,,
AUDIT scale,Qwen2.5-32B-Instruct,10,2.4171704457352607,2.8199158376676534,,,
AUDIT scale,Qwen2.5-32B-Instruct,11,2.4681488249369927,2.91175000604573,,,
AUDIT scale,Qwen2.5-3B-Instruct,1,1.7270681053021812,1.9900592079618429,,,
AUDIT scale,Qwen2.5-3B-Instruct,2,2.312928506786264,2.0269360675450514,,,
AUDIT scale,Qwen2.5-3B-Instruct,3,2.312614277018173,1.9798579122843205,,,
AUDIT scale,Qwen2.5-3B-Instruct,4,2.328230585588468,2.007067747773495,,,
AUDIT scale,Qwen2.5-3B-Instruct,5,2.56356412017357,2.2368398894260704,,,
AUDIT scale,Qwen2.5-3B-Instruct,6,2.55599860042011,2.091203961934815,,,
AUDIT scale,Qwen2.5-3B-Instruct,7,2.6617525671753124,2.1952361970198884,,,
AUDIT scale,Qwen2.5-3B-Instruct,8,2.479038877441526,2.0005935433605337,,,
AUDIT scale,Qwen2.5-3B-Instruct,9,2.4855053842403025,1.8980569254604716,,,
AUDIT scale,Qwen2.5-3B-Instruct,10,1.5947820473015215,1.6919621718765514,,,
AUDIT scale,Qwen2.5-3B-Instruct,11,1.5865459803669784,1.4112519333434628,,,
AUDIT scale,Qwen2.5-7B-Instruct,1,1.759645141507344,1.9900688026324271,,,
AUDIT scale,Qwen2.5-7B-Instruct,2,3.050185435153726,3.204704279601319,,,
AUDIT scale,Qwen2.5-7B-Instruct,3,3.746465357661725,4.504647516328755,,,
AUDIT scale,Qwen2.5-7B-Instruct,4,3.4585184901001473,4.1081553203017025,,,
AUDIT scale,Qwen2.5-7B-Instruct,5,4.2965724846506745,4.924124431631852,,,
AUDIT scale,Qwen2.5-7B-Instruct,6,4.301679497867944,4.87183277586869,,,
AUDIT scale,Qwen2.5-7B-Instruct,7,4.59097992463526,5.000000000000001,,,
AUDIT scale,Qwen2.5-7B-Instruct,8,4.0964433813407775,4.810849855662223,,,
AUDIT scale,Qwen2.5-7B-Instruct,9,4.134797662923341,4.776615800225431,,,
AUDIT scale,Qwen2.5-7B-Instruct,10,2.5307297456353415,2.8821782959620847,,,
AUDIT scale,Qwen2.5-7B-Instruct,11,2.5979726708216746,2.9685473808046057,,,
AUDIT scale,Qwen3-1.7B,1,1.142719728457927,1.0,,,
AUDIT scale,Qwen3-1.7B,2,2.767854184707117,2.316512628560174,,,
AUDIT scale,Qwen3-1.7B,3,1.8959909948767328,1.0,,,
AUDIT scale,Qwen3-1.7B,4,2.054875973359342,1.0467172595333225,,,
AUDIT scale,Qwen3-1.7B,5,1.5931095520021696,1.0,,,
AUDIT scale,Qwen3-1.7B,6,1.6068939225686272,1.0375692723387473,,,
AUDIT scale,Qwen3-1.7B,7,1.4198512590716506,1.0,,,
AUDIT scale,Qwen3-1.7B,8,1.7589157337453436,1.027974402292788,,,
AUDIT scale,Qwen3-1.7B,9,1.6511716912676766,1.0,,,
AUDIT scale,Qwen3-1.7B,10,1.322808200199358,1.0,,,
AUDIT scale,Qwen3-1.7B,11,1.2992261362442383,1.0,,,
AUDIT scale,Qwen3-14B,1,1.590714990119377,1.760193581794187,,,
AUDIT scale,Qwen3-14B,2,3.0433630021203575,3.052778305777854,,,
AUDIT scale,Qwen3-14B,3,3.003613251192045,3.138908251584172,,,
AUDIT scale,Qwen3-14B,4,3.0413269018769937,3.119970822953738,,,
AUDIT scale,Qwen3-14B,5,2.858935132931066,2.9066509506093263,,,
AUDIT scale,Qwen3-14B,6,2.8259489363958576,2.713158070725848,,,
AUDIT scale,Qwen3-14B,7,2.6885740376914287,2.3591768404699818,,,
AUDIT scale,Qwen3-14B,8,2.952557815512166,3.060039412938935,,,
AUDIT scale,Qwen3-14B,9,2.8574118960181796,3.0321512568394775,,,
AUDIT scale,Qwen3-14B,10,2.577704275129078,3.0,,,
AUDIT scale,Qwen3-14B,11,2.600812560858277,2.951042951332553,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,1,1.3442919288602515,1.059415966678707,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,2,3.302735212765648,3.7860443825392274,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,3,3.6372484948420527,4.486587007598916,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,4,3.5145144033348146,4.209773269856603,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,5,3.828691408892805,4.783746711540391,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,6,3.804286477300341,4.81811338142094,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,7,3.903098079040481,4.885463923840353,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,8,3.716091543634134,4.6024107578945,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,9,3.84543365478598,4.756566925748244,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,10,1.6357516139955874,1.1056032608744435,,,
AUDIT scale,Qwen3-30B-A3B-Instruct-2507,11,1.6599669935618866,1.0576666146087206,,,
AUDIT scale,Qwen3-32B,1,1.2273041938211002,1.0,,,
AUDIT scale,Qwen3-32B,2,3.2930350561197104,3.643489381883042,,,
